approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.35,3086,1,3,0,10800,9,2083,0.674983798,47.38358137,4767,10800.56985,0.678339818,0.676165803,0.098347426,0.165066147,0.095327996,0.172439949,0.097800391,0.165559306
FlowOCT,compas_train_calibration_1.csv,1,SP,0.36,3086,1,3,0,10800,9,2069,0.670447181,47.41420976,6053,10800.46064,0.671854734,0.672279793,0.098347426,0.150490582,0.095327996,0.15234724,0.097800391,0.153812139
FlowOCT,compas_train_calibration_1.csv,1,SP,0.37,3086,1,3,0,10800,9,2062,0.668178872,49.41804074,2794,10800.90935,0.6692607,0.669041451,0.098347426,0.153470311,0.095327996,0.14564967,0.097800391,0.154795423
FlowOCT,compas_train_calibration_1.csv,1,SP,0.38,3086,1,3,0,10800,9,2065,0.669151005,48.52300242,4252,10800.86876,0.673151751,0.670336788,0.098347426,0.162556311,0.095327996,0.160337126,0.097800391,0.151000356
FlowOCT,compas_train_calibration_1.csv,1,SP,0.39,3086,1,3,0,10800,9,2090,0.677252106,47.51196172,777,10800.30172,0.678988327,0.67746114,0.098347426,0.166373899,0.095327996,0.16715269,0.097800391,0.163178527
FlowOCT,compas_train_calibration_1.csv,1,SP,0.3,3086,1,3,0,10800,9,2090,0.677252106,47.51196172,2293,10800.68272,0.678988327,0.67746114,0.098347426,0.166373899,0.095327996,0.16715269,0.097800391,0.163178527
FlowOCT,compas_train_calibration_1.csv,1,SP,0.41,3086,1,3,0,10800,9,2062,0.668178872,48.78758487,4365,10801.62793,0.669909209,0.67357513,0.098347426,0.157066746,0.095327996,0.147678045,0.097800391,0.162868802
FlowOCT,compas_train_calibration_1.csv,1,SP,0.42,3086,1,3,0,10800,9,2057,0.666558652,49.0520175,6211,10800.59789,0.670557717,0.67357513,0.098347426,0.163435315,0.095327996,0.160393314,0.097800391,0.154812215
FlowOCT,compas_train_calibration_1.csv,1,SP,0.43,3086,1,3,0,10800,9,2091,0.67757615,46.81970349,2746,10800.88382,0.678339818,0.680051813,0.098347426,0.167763941,0.095327996,0.167214496,0.097800391,0.173287509
FlowOCT,compas_train_calibration_1.csv,1,SP,0.44,3086,1,3,0,10800,9,2083,0.674983798,47.86365819,4806,10800.49002,0.678339818,0.676165803,0.098347426,0.165066147,0.095327996,0.172439949,0.097800391,0.165559306
FlowOCT,compas_train_calibration_1.csv,1,SP,0.45,3086,1,3,0,10800,9,2090,0.677252106,47.1291866,4075,10800.64666,0.678988327,0.67746114,0.098347426,0.166373899,0.095327996,0.16715269,0.097800391,0.163178527
FlowOCT,compas_train_calibration_1.csv,1,SP,0.46,3086,1,3,0,10800,9,2062,0.668178872,47.04170708,8395,10808.3093,0.669909209,0.67357513,0.098347426,0.157066746,0.095327996,0.147678045,0.097800391,0.162868802
FlowOCT,compas_train_calibration_1.csv,1,SP,0.47,3086,1,3,0,10800,9,2073,0.671743357,47.99807043,4099,10800.61601,0.673151751,0.674222798,0.098347426,0.165254105,0.095327996,0.155111673,0.097800391,0.158728559
FlowOCT,compas_train_calibration_1.csv,1,SP,0.48,3086,1,3,0,10800,9,2069,0.670447181,48.62252296,3073,10800.83067,0.671854734,0.672279793,0.098347426,0.150490582,0.095327996,0.15234724,0.097800391,0.153812139
FlowOCT,compas_train_calibration_1.csv,1,SP,0.49,3086,1,3,0,10800,9,2091,0.67757615,46.62840746,5111,10800.67894,0.67769131,0.675518135,0.098347426,0.164167506,0.095327996,0.165186122,0.097800391,0.16521413
