sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
2,0.45,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.5,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.5,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.5,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.55,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.55,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.55,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.6,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.6,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.6,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.65,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.65,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.65,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.7,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.7,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.7,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.75,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.75,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.75,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.8,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.8,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.8,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.85,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.85,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.85,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
2,0.9,1,81.633,-0.038681,81.24,-0.0043758,81.633,-0.038681,81.24,-0.0043758
2,0.9,2,82.083,-0.039163,81.548,-0.0053239,82.083,-0.039163,81.548,-0.0053239
2,0.9,3,82.293,-0.044641,81.572,-0.0062038,82.293,-0.044641,81.572,-0.0062038
3,0.01,1,82.328,0.012656,81.216,-0.013399,80.918,0,79.66,-0.027557
3,0.01,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.01,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.05,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.05,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.05,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.1,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.1,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.1,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.15,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.15,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.15,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.2,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.2,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.2,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.25,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.25,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.25,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.3,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.3,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.3,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.35,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.35,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.35,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.4,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.4,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.4,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.45,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.45,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.45,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.5,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
3,0.5,2,82.958,0.0090973,81.636,-0.015924,82.958,0.0090973,81.636,-0.015924
3,0.5,3,82.988,0.0098749,81.624,-0.016089,82.988,0.0098749,81.624,-0.016089
3,0.55,1,82.328,0.012656,81.216,-0.013399,82.328,0.012656,81.216,-0.013399
