approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_train_calibration_1.csv,1,SP,0.55,3086,1,2,0,10800,2,2062,0.668178872,0,3766,1789.640822,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_1.csv,1,SP,0.5,3086,1,2,0,10800,2,2062,0.668178872,0,3336,1417.459433,0.679636835,0.674870466,0.098347426,0.163031815,0.095327996,0.168731563,0.097800391,0.168507293,0.065686275,0.154696637,0.063419118,0.175081699,0.063419118,0.217215762,0.120136794,0.119519371,0.090965732,0.153413162,0.164520044,0.203453732,0.153413162,0.164520044,0.203453732
FlowOCT,compas_train_calibration_2.csv,2,None,1,3086,1,2,0,10800,2,2071,0.671095269,0,4588,489.8411968,0.693904021,0.654792746,0.098347426,0.172515236,0.095327996,0.154538559,0.097800391,0.163728942,0.065686275,0.168768275,0.063419118,0.259558824,0.063419118,0.166360294,0.124694094,0.099814078,0.101581596,0.168626393,0.150700752,0.187005528,0.168626393,0.150700752,0.187005528
FlowOCT,compas_train_calibration_2.csv,2,SP,0.01,3086,1,2,0,10800,2,1967,0.637394686,0,4382,4298.718266,0.637483787,0.636658031,0.098347426,0.009056076,0.095327996,0.008242731,0.097800391,0.009034273,0.065686275,1,0.063419118,1,0.063419118,1,0.032902181,0.032424985,0.033992332,0.032585758,0.029635139,0.030454572,0.032902181,0.032424985,0.033992332
FlowOCT,compas_train_calibration_2.csv,2,SP,0.02,3086,1,2,0,10800,2,1976,0.640311082,0,4596,7210.016656,0.623216602,0.62111399,0.098347426,0.016955421,0.095327996,0.022379548,0.097800391,0.012206158,0.065686275,0.477941176,0.063419118,0.544117647,0.063419118,0.5,0.064281764,0.072978778,0.104601006,0.015399715,0.100140933,0.060186361,0.064281764,0.100140933,0.104601006
FlowOCT,compas_train_calibration_2.csv,2,SP,0.03,3086,1,2,0,10800,2,1976,0.640311082,0,5172,6119.455459,0.623216602,0.62111399,0.098347426,0.016955421,0.095327996,0.022379548,0.097800391,0.012206158,0.065686275,0.477941176,0.063419118,0.544117647,0.063419118,0.5,0.064281764,0.072978778,0.104601006,0.015399715,0.100140933,0.060186361,0.064281764,0.100140933,0.104601006
FlowOCT,compas_train_calibration_2.csv,2,SP,0.04,3086,1,2,0,10800,2,1976,0.640311082,0,4788,4322.931391,0.623216602,0.62111399,0.098347426,0.016955421,0.095327996,0.022379548,0.097800391,0.012206158,0.065686275,0.477941176,0.063419118,0.544117647,0.063419118,0.5,0.064281764,0.072978778,0.104601006,0.015399715,0.100140933,0.060186361,0.064281764,0.100140933,0.104601006
FlowOCT,compas_train_calibration_2.csv,2,SP,0.05,3086,1,2,0,10800,2,1978,0.64095917,0,5268,4476.068336,0.641374838,0.617227979,0.098347426,0.040272398,0.095327996,0.011467903,0.097800391,0.065422915,0.065686275,0.205047854,0.063419118,0.171415441,0.063419118,0.223823276,0.112282532,0.077966775,0.126060388,0.006742896,0.015815847,0.037379618,0.112282532,0.077966775,0.126060388
FlowOCT,compas_train_calibration_2.csv,2,SP,0.06,3086,1,2,0,10800,2,1978,0.64095917,0,4785,4596.65063,0.641374838,0.617227979,0.098347426,0.040272398,0.095327996,0.011467903,0.097800391,0.065422915,0.065686275,0.205047854,0.063419118,0.171415441,0.063419118,0.223823276,0.112282532,0.077966775,0.126060388,0.006742896,0.015815847,0.037379618,0.112282532,0.077966775,0.126060388
FlowOCT,compas_train_calibration_2.csv,2,SP,0.07,3086,1,2,0,10800,2,1992,0.645495787,0,4746,3563.587958,0.637483787,0.62111399,0.098347426,0.067565464,0.095327996,0.134473943,0.097800391,0.092021964,0.065686275,0.203855994,0.063419118,0.2125,0.063419118,0.187015504,0.01064619,0.015312968,0.00267793,0.079167689,0.237237707,0.1668262,0.079167689,0.237237707,0.1668262
