approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_enc.csv,CSP,0.3,3101,2,0,10800,2,2034,0.655917446,0,5768,6913.218899,0.67595593,0.668193717,1,0.331754658,0.405201863,0.211919699,0.356049039,0.393410853,0.525193798,1,0.260303688,0.5,0.277777778,1,1,0.302325581,0.336760925,0.336182336,0.701754386,0.678571429,0.630434783,0.701754386,0.678571429,0.630434783
FlowOCT,compas_enc.csv,CSP,0.41,3101,2,0,10800,2,2041,0.658174782,0,5804,5023.361265,0.68632534,0.65117801,1,0.331754658,0.4,0.211919699,0.415662651,0.393410853,0.360215054,1,0.4,0.5,0.444444444,1,1,0.25,0.197943445,0.259259259,1,0.8,0.461538462,1,0.8,0.461538462
FlowOCT,compas_enc.csv,CSP,0.42,3101,2,0,10800,2,2041,0.658174782,0,6734,3552.362869,0.68632534,0.65117801,1,0.331754658,0.4,0.211919699,0.415662651,0.393410853,0.360215054,1,0.4,0.5,0.444444444,1,1,0.25,0.197943445,0.259259259,1,0.8,0.461538462,1,0.8,0.461538462
FlowOCT,compas_enc.csv,CSP,0.43,3101,2,0,10800,2,2052,0.661722025,0,12320,6316.201632,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.44,3101,2,0,10800,2,2052,0.661722025,0,6571,4150.327227,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.45,3101,2,0,10800,2,2052,0.661722025,0,9919,7307.645031,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.46,3101,2,0,10800,2,2052,0.661722025,0,5194,5136.508851,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.47,3101,2,0,10800,2,2052,0.661722025,0,7411,5080.613781,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.48,3101,2,0,10800,2,2052,0.661722025,0,6502,7321.183073,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
FlowOCT,compas_enc.csv,CSP,0.49,3101,2,0,10800,2,2052,0.661722025,0,5475,5474.444172,0.68632534,0.659685864,1,0.331754658,0.4125,0.211919699,0.37662318,0.393410853,0.344204215,1,0.428571429,0.5,0.333333333,1,0.5,0.423076923,0.35218509,0.415954416,0.596491228,0.714285714,0.393493901,0.596491228,0.714285714,0.415954416
