approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred
FlowOCT,adult_train_calibration_1.csv,1,SP,0.32,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.93256,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.33,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.2294,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.34,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10809.19918,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.35,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.18878,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.36,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.10543,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.37,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.07185,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.38,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.25258,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.39,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10801.44682,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.3,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.43289,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.41,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10801.49655,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.42,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.75383,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.43,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10808.76372,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.44,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.88352,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.45,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,1,10801.93746,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.46,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10807.31042,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.47,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10804.77629,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.48,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.06666,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.49,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10806.11688,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.4,22611,1,3,0,10800,9,17007,0.75215603,32.95113777,0,10801.40905,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
FlowOCT,adult_train_calibration_1.csv,1,SP,0.51,22611,1,3,0,10800,9,17007,0.75215603,1894.214147,0,10803.52625,0.752145069,0.752166991,0.198818593,0,0.198968827,0,0.198999728,0
