dataset,split,method,seed,classifier,metric,test_acc,test_disp,train_acc,train_disp,hyp,time
compas,5,gridsearch,1,LR,TPR,0.5748541801685029,1.0,0.5793907971484121,1.0,"0.0,0.0,2.5,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5638366817887233,1.0,0.5683732987686325,1.0,"0.0,0.0,5.0,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.4938431626701231,1.0,0.4944912508101102,1.0,"0.0,0.0,7.5,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5061568373298768,1.0,0.5055087491898899,1.0,"0.0,2.5,0.0,0.0,2.5,0.0,5.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5379131561892417,0.9151665485471296,0.5446100669691079,0.9614767255216693,"0.0,2.5,0.0,0.0,2.5,0.0,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,2.5,0.0,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,2.5,2.5,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5735580038885288,1.0,0.5826312378483474,1.0,"0.0,2.5,5.0,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.6383668178872327,0.21384957304947944,0.6558651976668827,0.22402597402597407,"0.0,5.0,0.0,0.0,2.5,0.0,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,5.0,0.0,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,5.0,2.5,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.5670771224886585,1.0,0.5692374162886152,1.0,"0.0,7.5,0.0,0.0,2.5,0.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.4290343486714193,1.0,0.4279542017714409,0.9991974317817014,"0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.43292287751134156,1.0,0.43076258371138476,1.0,"0.0,0.0,0.0,0.0,0.0,7.5,2.5,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.4309786130913804,1.0,0.42773817239144524,1.0,"0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.41736876215165264,0.4153791637136782,0.40116655865197665,0.4402187618207036,"0.0,0.0,2.5,0.0,0.0,7.5,0.0,0.0",8.673563241958618
compas,5,gridsearch,1,LR,TPR,0.43486714193130266,1.0,0.4260099373514798,1.0,"0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0",8.673563241958618
