dataset,split,method,seed,classifier,metric,test_acc,test_disp,train_acc,train_disp,hyp,time
adult,1,correlation_remover,1,LR,FPR,0.7610396499138046,0.06072939447929948,0.7658370540648071,0.04741280098994359,0.2222222222222222,0.802947998046875
adult,1,correlation_remover,1,LR,FPR,0.7603766078769394,0.048375792682411954,0.7649087131426551,0.03555536276932686,0.3333333333333333,0.7697227001190186
adult,1,correlation_remover,1,LR,FPR,0.758387481766344,0.03659427326538712,0.763449891693559,0.02396862691547587,0.4444444444444444,0.7407152652740479
adult,1,correlation_remover,1,LR,FPR,0.758387481766344,0.025291952004188233,0.7620794836656204,0.011434638077681199,0.5555555555555556,0.7364888191223145
adult,1,correlation_remover,1,LR,FPR,0.7556027052115104,0.007199582865393871,0.7592944608991645,0.0033263249869018782,0.6666666666666666,0.7383952140808105
adult,1,correlation_remover,1,LR,FPR,0.7521548866198117,0.006409011458535639,0.7561999911586579,0.01701691388274358,0.7777777777777777,0.8551011085510254
adult,1,correlation_remover,1,LR,FPR,0.7516244529903195,0.016391954537394338,0.7541664824720392,0.028099140298555085,0.8888888888888888,0.8390185832977295
adult,1,correlation_remover,1,LR,FPR,0.7501657605092162,0.02556321615847737,0.7515140798373193,0.03740045015779924,1.0,0.899928092956543
adult,1,correlation_remover,1,LR,EO,0.7656809441718605,0.2542101403305123,0.7675169090667964,0.22543766112813315,0.0,0.8312172889709473
adult,1,correlation_remover,1,LR,EO,0.763161384431773,0.24107693207535286,0.7660138809071217,0.2056306174572537,0.1111111111111111,0.8351235389709473
adult,1,correlation_remover,1,LR,EO,0.7610396499138046,0.21465079343654536,0.7658370540648071,0.18493647858448703,0.2222222222222222,0.9304194450378418
adult,1,correlation_remover,1,LR,EO,0.7603766078769394,0.18368719658419602,0.7649087131426551,0.15975962194597043,0.3333333333333333,0.907435417175293
adult,1,correlation_remover,1,LR,EO,0.758387481766344,0.16461052546330665,0.763449891693559,0.12822387493382403,0.4444444444444444,0.9359762668609619
adult,1,correlation_remover,1,LR,EO,0.758387481766344,0.1334917056973558,0.7620794836656204,0.10216292257001153,0.5555555555555556,0.7696585655212402
adult,1,correlation_remover,1,LR,EO,0.7556027052115104,0.10081165836561519,0.7592944608991645,0.0725063476423364,0.6666666666666666,0.9783310890197754
adult,1,correlation_remover,1,LR,EO,0.7521548866198117,0.06078214351595647,0.7561999911586579,0.044048813482047366,0.7777777777777777,0.7962942123413086
adult,1,correlation_remover,1,LR,EO,0.7516244529903195,0.02841254201141899,0.7541664824720392,0.028099140298555085,0.8888888888888888,0.8263001441955566
adult,1,correlation_remover,1,LR,EO,0.7501657605092162,0.02556321615847737,0.7515140798373193,0.03740045015779924,1.0,0.7861943244934082
adult,1,correlation_remover,1,DT,DP,0.7943243601644344,0.16424909547702404,0.9315680120242252,0.1703737315255867,0.0,0.0893864631652832
adult,1,correlation_remover,1,DT,DP,0.7935287097201963,0.17700589855701604,0.9334689005791079,0.1708697863101971,0.1111111111111111,0.09251618385314941
adult,1,correlation_remover,1,DT,DP,0.7928656676833311,0.17720216941079425,0.9334689005791079,0.1708697863101971,0.2222222222222222,0.09268546104431152
adult,1,correlation_remover,1,DT,DP,0.7933961013128232,0.17720216941079425,0.9334689005791079,0.1708697863101971,0.3333333333333333,0.09049844741821289
adult,1,correlation_remover,1,DT,DP,0.7933961013128232,0.17720216941079425,0.9334689005791079,0.1708697863101971,0.4444444444444444,0.08996248245239258
adult,1,correlation_remover,1,DT,DP,0.787296114573664,0.17507657050785685,0.9334689005791079,0.1708697863101971,0.5555555555555556,0.09249258041381836
adult,1,correlation_remover,1,DT,DP,0.7874287229810369,0.17569796114222253,0.9334689005791079,0.1708697863101971,0.6666666666666666,0.09195661544799805
adult,1,correlation_remover,1,DT,DP,0.7874287229810369,0.17648304455733538,0.9334689005791079,0.1708697863101971,0.7777777777777777,0.09298419952392578
adult,1,correlation_remover,1,DT,DP,0.78756133138841,0.17528913039815058,0.9334689005791079,0.1708697863101971,0.8888888888888888,0.09426474571228027
adult,1,correlation_remover,1,DT,DP,0.78756133138841,0.17607421381326344,0.9334689005791079,0.1708697863101971,1.0,0.09464025497436523
adult,1,correlation_remover,1,DT,TPR,0.7943243601644344,0.06989080405469245,0.9315680120242252,0.08735900585347856,0.0,0.09136843681335449
adult,1,correlation_remover,1,DT,TPR,0.7935287097201963,0.09788266947417673,0.9334689005791079,0.0959622545865747,0.1111111111111111,0.09600949287414551
adult,1,correlation_remover,1,DT,TPR,0.7928656676833311,0.09663188773559012,0.9334689005791079,0.0959622545865747,0.2222222222222222,0.09569311141967773
adult,1,correlation_remover,1,DT,TPR,0.7933961013128232,0.09788266947417673,0.9334689005791079,0.0959622545865747,0.3333333333333333,0.09577369689941406
adult,1,correlation_remover,1,DT,TPR,0.7933961013128232,0.09788266947417673,0.9334689005791079,0.0959622545865747,0.4444444444444444,0.09584641456604004
adult,1,correlation_remover,1,DT,TPR,0.787296114573664,0.1319777198878796,0.9334689005791079,0.0959622545865747,0.5555555555555556,0.09879016876220703
adult,1,correlation_remover,1,DT,TPR,0.7874287229810369,0.1355748421900379,0.9334689005791079,0.0959622545865747,0.6666666666666666,0.09967875480651855
adult,1,correlation_remover,1,DT,TPR,0.7874287229810369,0.13682562392862452,0.9334689005791079,0.0959622545865747,0.7777777777777777,0.09948396682739258
adult,1,correlation_remover,1,DT,TPR,0.78756133138841,0.1319777198878796,0.9334689005791079,0.0959622545865747,0.8888888888888888,0.09865713119506836
adult,1,correlation_remover,1,DT,TPR,0.78756133138841,0.1290059884550146,0.9334689005791079,0.0959622545865747,1.0,0.09757661819458008
adult,1,correlation_remover,1,DT,FPR,0.7943243601644344,0.08554214832766177,0.9315680120242252,0.03431541101828435,0.0,0.08895659446716309
adult,1,correlation_remover,1,DT,FPR,0.7935287097201963,0.09563591917383706,0.9334689005791079,0.034856815751815845,0.1111111111111111,0.09612369537353516
adult,1,correlation_remover,1,DT,FPR,0.7928656676833311,0.09649404274363109,0.9334689005791079,0.034856815751815845,0.2222222222222222,0.09557819366455078
adult,1,correlation_remover,1,DT,FPR,0.7933961013128232,0.09592196036376839,0.9334689005791079,0.034856815751815845,0.3333333333333333,0.09744834899902344
adult,1,correlation_remover,1,DT,FPR,0.7933961013128232,0.09592196036376839,0.9334689005791079,0.034856815751815845,0.4444444444444444,0.09738731384277344
adult,1,correlation_remover,1,DT,FPR,0.787296114573664,0.09041540358195344,0.9334689005791079,0.034856815751815845,0.5555555555555556,0.09916830062866211
adult,1,correlation_remover,1,DT,FPR,0.7874287229810369,0.0905906170045682,0.9334689005791079,0.034856815751815845,0.6666666666666666,0.09711718559265137
adult,1,correlation_remover,1,DT,FPR,0.7874287229810369,0.09116269938443093,0.9334689005791079,0.034856815751815845,0.7777777777777777,0.09727835655212402
adult,1,correlation_remover,1,DT,FPR,0.78756133138841,0.0905906170045682,0.9334689005791079,0.034856815751815845,0.8888888888888888,0.09753155708312988
adult,1,correlation_remover,1,DT,FPR,0.78756133138841,0.09190999518690839,0.9334689005791079,0.034856815751815845,1.0,0.09683871269226074
adult,1,correlation_remover,1,DT,EO,0.7943243601644344,0.08554214832766177,0.9315680120242252,0.08735900585347856,0.0,0.10616326332092285
adult,1,correlation_remover,1,DT,EO,0.7935287097201963,0.09788266947417673,0.9334689005791079,0.0959622545865747,0.1111111111111111,0.11314034461975098
adult,1,correlation_remover,1,DT,EO,0.7928656676833311,0.09663188773559012,0.9334689005791079,0.0959622545865747,0.2222222222222222,0.11210107803344727
adult,1,correlation_remover,1,DT,EO,0.7933961013128232,0.09788266947417673,0.9334689005791079,0.0959622545865747,0.3333333333333333,0.11077332496643066
adult,1,correlation_remover,1,DT,EO,0.7933961013128232,0.09788266947417673,0.9334689005791079,0.0959622545865747,0.4444444444444444,0.11049652099609375
adult,1,correlation_remover,1,DT,EO,0.787296114573664,0.1319777198878796,0.9334689005791079,0.0959622545865747,0.5555555555555556,0.11244630813598633
adult,1,correlation_remover,1,DT,EO,0.7874287229810369,0.1355748421900379,0.9334689005791079,0.0959622545865747,0.6666666666666666,0.11365747451782227
adult,1,correlation_remover,1,DT,EO,0.7874287229810369,0.13682562392862452,0.9334689005791079,0.0959622545865747,0.7777777777777777,0.11507177352905273
adult,1,correlation_remover,1,DT,EO,0.78756133138841,0.1319777198878796,0.9334689005791079,0.0959622545865747,0.8888888888888888,0.11452102661132812
adult,1,correlation_remover,1,DT,EO,0.78756133138841,0.1290059884550146,0.9334689005791079,0.0959622545865747,1.0,0.11191296577453613
adult,1,correlation_remover,1,SVM,DP,0.7997613048667286,0.20102115408224921,0.8111489324079395,0.20341396954769592,0.0,16.61975860595703
adult,1,correlation_remover,1,SVM,DP,0.7993634796446095,0.19410200467487324,0.8120330666195128,0.1929899253336016,0.1111111111111111,17.021692514419556
adult,1,correlation_remover,1,SVM,DP,0.7965787030897759,0.1785795157742869,0.8118562397771982,0.1796600861351515,0.2222222222222222,16.762536764144897
adult,1,correlation_remover,1,SVM,DP,0.7963134862750298,0.14892632781726106,0.8068608814818089,0.1513697490322905,0.3333333333333333,16.935235500335693
adult,1,correlation_remover,1,SVM,DP,0.7890200238695133,0.11933749359070547,0.7991247071305424,0.12128635353938563,0.4444444444444444,17.187544345855713
adult,1,correlation_remover,1,SVM,DP,0.7859700304999337,0.09956220205306053,0.7942619689668892,0.10215585803574329,0.5555555555555556,17.324400663375854
adult,1,correlation_remover,1,SVM,DP,0.7802678689828935,0.07826641321032837,0.7877635825118253,0.0816571117506026,0.6666666666666666,17.517103910446167
adult,1,correlation_remover,1,SVM,DP,0.7800026521681475,0.07329368330421902,0.7860395207992573,0.07139124893115859,0.7777777777777777,17.579232692718506
adult,1,correlation_remover,1,SVM,DP,0.7796048269460284,0.07098730016842703,0.7857300738252067,0.06993024037293603,0.8888888888888888,17.669081211090088
adult,1,correlation_remover,1,SVM,DP,0.7788091765017903,0.07191978732777153,0.786481587905044,0.07204019664184921,1.0,17.73231554031372
adult,1,correlation_remover,1,SVM,TPR,0.7997613048667286,0.24585734789279268,0.8111489324079395,0.2487180986917783,0.0,16.505506992340088
adult,1,correlation_remover,1,SVM,TPR,0.7993634796446095,0.24633201506337143,0.8120330666195128,0.24006910794066433,0.1111111111111111,16.63414216041565
adult,1,correlation_remover,1,SVM,TPR,0.7965787030897759,0.22976590584942927,0.8118562397771982,0.23189178488353782,0.2222222222222222,16.684004306793213
adult,1,correlation_remover,1,SVM,TPR,0.7963134862750298,0.1955291301667859,0.8068608814818089,0.19494648183891913,0.3333333333333333,16.88425874710083
adult,1,correlation_remover,1,SVM,TPR,0.7890200238695133,0.1969576308934091,0.7991247071305424,0.18553187468786697,0.4444444444444444,17.180384635925293
adult,1,correlation_remover,1,SVM,TPR,0.7859700304999337,0.17335699920363895,0.7942619689668892,0.16740453790813506,0.5555555555555556,17.326598167419434
adult,1,correlation_remover,1,SVM,TPR,0.7802678689828935,0.13708882799951408,0.7877635825118253,0.1249874396917738,0.6666666666666666,17.530044555664062
adult,1,correlation_remover,1,SVM,TPR,0.7800026521681475,0.13349620491224284,0.7860395207992573,0.10320374094720472,0.7777777777777777,17.635164260864258
adult,1,correlation_remover,1,SVM,TPR,0.7796048269460284,0.13021402765217469,0.7857300738252067,0.09616771873308107,0.8888888888888888,17.658522844314575
adult,1,correlation_remover,1,SVM,TPR,0.7788091765017903,0.12849307795789633,0.786481587905044,0.10033699119503646,1.0,17.687097311019897
adult,1,correlation_remover,1,SVM,FPR,0.7997613048667286,0.11308232075455767,0.8111489324079395,0.10841169330987989,0.0,16.51561141014099
adult,1,correlation_remover,1,SVM,FPR,0.7993634796446095,0.10749026826652705,0.8120330666195128,0.09918458464109266,0.1111111111111111,16.625677824020386
adult,1,correlation_remover,1,SVM,FPR,0.7965787030897759,0.09806885254207233,0.8118562397771982,0.08795518764278597,0.2222222222222222,16.67076277732849
adult,1,correlation_remover,1,SVM,FPR,0.7963134862750298,0.07419866246717388,0.8068608814818089,0.06897780791968955,0.3333333333333333,16.8694851398468
adult,1,correlation_remover,1,SVM,FPR,0.7890200238695133,0.05090055477213812,0.7991247071305424,0.047072443355456434,0.4444444444444444,17.165263891220093
adult,1,correlation_remover,1,SVM,FPR,0.7859700304999337,0.03914436741621421,0.7942619689668892,0.03556322281637921,0.5555555555555556,17.33162832260132
adult,1,correlation_remover,1,SVM,FPR,0.7802678689828935,0.028625229044052455,0.7877635825118253,0.028640193089681264,0.6666666666666666,17.480168104171753
adult,1,correlation_remover,1,SVM,FPR,0.7800026521681475,0.025496719498087426,0.7860395207992573,0.023848379926988378,0.7777777777777777,17.593225240707397
adult,1,correlation_remover,1,SVM,FPR,0.7796048269460284,0.024416940393660228,0.7857300738252067,0.024183751710733378,0.8888888888888888,17.646888732910156
adult,1,correlation_remover,1,SVM,FPR,0.7788091765017903,0.025782760688018776,0.786481587905044,0.02521723058398273,1.0,17.71057152748108
adult,1,correlation_remover,1,SVM,EO,0.7997613048667286,0.24585734789279268,0.8111489324079395,0.2487180986917783,0.0,16.579912185668945
adult,1,correlation_remover,1,SVM,EO,0.7993634796446095,0.24633201506337143,0.8120330666195128,0.24006910794066433,0.1111111111111111,16.63412117958069
adult,1,correlation_remover,1,SVM,EO,0.7965787030897759,0.22976590584942927,0.8118562397771982,0.23189178488353782,0.2222222222222222,16.680297374725342
adult,1,correlation_remover,1,SVM,EO,0.7963134862750298,0.1955291301667859,0.8068608814818089,0.19494648183891913,0.3333333333333333,16.85651659965515
adult,1,correlation_remover,1,SVM,EO,0.7890200238695133,0.1969576308934091,0.7991247071305424,0.18553187468786697,0.4444444444444444,17.183202981948853
adult,1,correlation_remover,1,SVM,EO,0.7859700304999337,0.17335699920363895,0.7942619689668892,0.16740453790813506,0.5555555555555556,17.327603816986084
adult,1,correlation_remover,1,SVM,EO,0.7802678689828935,0.13708882799951408,0.7877635825118253,0.1249874396917738,0.6666666666666666,17.49099063873291
adult,1,correlation_remover,1,SVM,EO,0.7800026521681475,0.13349620491224284,0.7860395207992573,0.10320374094720472,0.7777777777777777,17.59779191017151
adult,1,correlation_remover,1,SVM,EO,0.7796048269460284,0.13021402765217469,0.7857300738252067,0.09616771873308107,0.8888888888888888,17.67471933364868
adult,1,correlation_remover,1,SVM,EO,0.7788091765017903,0.12849307795789633,0.786481587905044,0.10033699119503646,1.0,17.69068717956543
adult,1,correlation_remover,1,MLP,DP,0.8232329929717545,0.186850414487774,0.8450554794217763,0.19450482632954597,0.0,15.035016775131226
adult,1,correlation_remover,1,MLP,DP,0.8253547274897228,0.19662977427246983,0.8449228592900402,0.18838762887186353,0.1111111111111111,13.996203184127808
adult,1,correlation_remover,1,MLP,DP,0.8261503779339611,0.1809126193492891,0.8450554794217763,0.18335001029155604,0.2222222222222222,14.737249374389648
adult,1,correlation_remover,1,MLP,DP,0.8220395173053971,0.1860319505840382,0.8447460324477256,0.18792419671462138,0.3333333333333333,15.588701248168945
adult,1,correlation_remover,1,MLP,DP,0.8249569022676038,0.17636420680817533,0.8435966579726802,0.17436546403502484,0.4444444444444444,15.35857105255127
adult,1,correlation_remover,1,MLP,DP,0.8236308181938735,0.1680417930136884,0.8434198311303656,0.1682255074343561,0.5555555555555556,14.984728574752808
adult,1,correlation_remover,1,MLP,DP,0.826282986341334,0.20395695200832584,0.8457627867910349,0.19875225138936006,0.6666666666666666,13.747994184494019
adult,1,correlation_remover,1,MLP,DP,0.8242938602307386,0.19178735665848468,0.8444807921842535,0.1975099161015229,0.7777777777777777,13.82666277885437
adult,1,correlation_remover,1,MLP,DP,0.826282986341334,0.1930464269637316,0.8454533398169842,0.1964631382147058,0.8888888888888888,13.811307907104492
adult,1,correlation_remover,1,MLP,DP,0.8236308181938735,0.1989842221022165,0.8437292781044162,0.19933595384531416,1.0,14.791654586791992
adult,1,correlation_remover,1,MLP,TPR,0.8232329929717545,0.11209793890966024,0.8450554794217763,0.061675987540174226,0.0,14.392613887786865
adult,1,correlation_remover,1,MLP,TPR,0.8253547274897228,0.12414008755472172,0.8449228592900402,0.054953410629845156,0.1111111111111111,14.883106708526611
adult,1,correlation_remover,1,MLP,TPR,0.8261503779339611,0.10506341643383232,0.8450554794217763,0.043017743403776065,0.2222222222222222,14.900593519210815
adult,1,correlation_remover,1,MLP,TPR,0.8220395173053971,0.11522939247101383,0.8447460324477256,0.06256458248035712,0.3333333333333333,14.993649005889893
adult,1,correlation_remover,1,MLP,TPR,0.8249569022676038,0.12446403102658588,0.8435966579726802,0.061061094838950614,0.4444444444444444,15.028292179107666
adult,1,correlation_remover,1,MLP,TPR,0.8236308181938735,0.054708203418503465,0.8434198311303656,0.02269029054429994,0.5555555555555556,15.085864305496216
adult,1,correlation_remover,1,MLP,TPR,0.826282986341334,0.16792644683502728,0.8457627867910349,0.0979059154177595,0.6666666666666666,15.052905321121216
adult,1,correlation_remover,1,MLP,TPR,0.8242938602307386,0.1576142463140182,0.8444807921842535,0.10421906377337153,0.7777777777777777,14.836073398590088
adult,1,correlation_remover,1,MLP,TPR,0.826282986341334,0.14260036623609185,0.8454533398169842,0.10062194147121328,0.8888888888888888,14.21556806564331
adult,1,correlation_remover,1,MLP,TPR,0.8236308181938735,0.1629278190955678,0.8437292781044162,0.10635394123725406,1.0,14.21251630783081
adult,1,correlation_remover,1,MLP,FPR,0.8232329929717545,0.08695863274422219,0.8450554794217763,0.0915949759987011,0.0,14.034905910491943
adult,1,correlation_remover,1,MLP,FPR,0.8253547274897228,0.09629455276246127,0.8449228592900402,0.08641846045844956,0.1111111111111111,14.062114000320435
adult,1,correlation_remover,1,MLP,FPR,0.8261503779339611,0.08149535156678797,0.8450554794217763,0.08335201560934956,0.2222222222222222,14.144540309906006
adult,1,correlation_remover,1,MLP,FPR,0.8220395173053971,0.08772387208997948,0.8447460324477256,0.08467443919737423,0.3333333333333333,11.62298059463501
adult,1,correlation_remover,1,MLP,FPR,0.8249569022676038,0.07724062080437738,0.8435966579726802,0.07294675041018887,0.4444444444444444,14.1684250831604
adult,1,correlation_remover,1,MLP,FPR,0.8236308181938735,0.07648593648407881,0.8434198311303656,0.0704826549878099,0.5555555555555556,15.11387586593628
adult,1,correlation_remover,1,MLP,FPR,0.826282986341334,0.09587974026193351,0.8457627867910349,0.09004786651340747,0.6666666666666666,14.038195848464966
adult,1,correlation_remover,1,MLP,FPR,0.8242938602307386,0.08834978509968167,0.8444807921842535,0.09069415008372711,0.7777777777777777,14.256848812103271
adult,1,correlation_remover,1,MLP,FPR,0.826282986341334,0.09164295304280273,0.8454533398169842,0.08962999356414654,0.8888888888888888,14.255999565124512
