sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
2,0.13,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.13,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.14,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.14,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.14,3,81.63,0.17399,80.963,0.16931,74.37,0,74.554,-0.027787
2,0.15,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.15,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.15,3,81.63,0.17399,80.963,0.16931,80.926,0.14375,80.427,0.14202
2,0.16,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.16,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.16,3,81.63,0.17399,80.963,0.16931,80.926,0.14375,80.427,0.14202
2,0.17,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.17,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.17,3,81.63,0.17399,80.963,0.16931,81.556,0.16845,81.079,0.16458
2,0.18,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.18,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.18,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.19,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.19,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.19,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.2,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.2,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.2,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.21,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.21,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.21,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.22,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.22,2,80.37,0.25244,79.801,0.25297,74.37,0,74.554,-0.027787
2,0.22,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.23,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.23,2,80.37,0.25244,79.801,0.25297,79.963,0.22603,79.215,0.22518
2,0.23,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.24,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.24,2,80.37,0.25244,79.801,0.25297,79.963,0.22603,79.215,0.22518
2,0.24,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.25,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.25,2,80.37,0.25244,79.801,0.25297,79.963,0.22603,79.215,0.22518
2,0.25,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.26,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.26,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.26,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.27,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.27,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
2,0.27,3,81.63,0.17399,80.963,0.16931,81.63,0.17399,80.963,0.16931
2,0.28,1,74.778,-9.41E-07,75.14,-9.76E-09,74.778,-9.41E-07,75.14,-9.76E-09
2,0.28,2,80.37,0.25244,79.801,0.25297,80.37,0.25244,79.801,0.25297
