sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
1,0.4,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.4,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.41,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.41,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.41,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.42,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.42,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.42,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.43,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.43,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.43,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.44,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.44,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.44,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.45,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.45,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.45,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.46,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.46,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.46,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.47,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.47,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.47,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.48,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.48,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.48,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.49,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.49,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.49,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.5,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.5,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.5,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.51,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.51,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.51,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.52,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.52,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.52,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.53,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.53,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.53,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.54,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.54,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.54,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
1,0.55,1,69.907,9.99E-16,70.281,5.55E-16,69.907,9.99E-16,70.281,5.55E-16
1,0.55,2,70.04,0.24659,71.084,0.10487,70.04,0.24659,71.084,0.10487
1,0.55,3,70.306,0.2473,69.478,0.11182,70.306,0.2473,69.478,0.11182
2,0.01,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.01,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.01,3,74.168,0.16244,69.88,0.058781,71.505,0,69.478,-0.10317
2,0.02,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.02,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.02,3,74.168,0.16244,69.88,0.058781,71.505,0,69.478,-0.10317
2,0.03,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.03,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.03,3,74.168,0.16244,69.88,0.058781,71.505,0,69.478,-0.10317
2,0.04,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.04,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.04,3,74.168,0.16244,69.88,0.058781,71.505,0,69.478,-0.10317
2,0.05,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.05,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.05,3,74.168,0.16244,69.88,0.058781,71.505,0,69.478,-0.10317
2,0.06,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.06,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.06,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.07,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.07,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.07,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.08,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.08,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.08,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.09,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.09,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.09,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.1,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.1,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.1,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.11,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.11,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.11,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.12,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
2,0.12,2,70.573,0.19821,69.478,0.23524,69.907,9.99E-16,70.281,5.55E-16
2,0.12,3,74.168,0.16244,69.88,0.058781,73.103,0.057007,68.273,0.016472
2,0.13,1,70.306,0.18444,68.675,0.28275,69.907,9.99E-16,70.281,5.55E-16
