dataset,split,method,seed,classifier,metric,acc,disp,hyp
adult,2,correlation_remover,1,DT,DP,0.7919374088317199,0.009005429946310373,0.2222222222222222
adult,2,correlation_remover,1,DT,DP,0.7908765415727357,0.008400328348460218,0.3333333333333333
adult,2,correlation_remover,1,DT,DP,0.7908765415727357,0.008187768458166461,0.4444444444444444
adult,2,correlation_remover,1,DT,DP,0.7910091499801087,0.0071738361162443365,0.5555555555555556
adult,2,correlation_remover,1,DT,DP,0.7918048004243469,0.007386396006538093,0.6666666666666666
adult,2,correlation_remover,1,DT,DP,0.7907439331653627,0.008416617384975733,0.7777777777777777
adult,2,correlation_remover,1,DT,DP,0.7907439331653627,0.008416617384975733,0.8888888888888888
adult,2,correlation_remover,1,DT,DP,0.7912743667948547,0.008989140909794857,1.0
adult,2,correlation_remover,1,DT,TPR,0.7919374088317199,0.006857810990798741,0.0
adult,2,correlation_remover,1,DT,TPR,0.7911417583874818,0.023446952366427798,0.1111111111111111
adult,2,correlation_remover,1,DT,TPR,0.7919374088317199,0.023471099588226352,0.2222222222222222
adult,2,correlation_remover,1,DT,TPR,0.7908765415727357,0.025029230847440465,0.3333333333333333
adult,2,correlation_remover,1,DT,TPR,0.7908765415727357,0.02661150932845313,0.4444444444444444
adult,2,correlation_remover,1,DT,TPR,0.7910091499801087,0.02661150932845313,0.5555555555555556
adult,2,correlation_remover,1,DT,TPR,0.7918048004243469,0.02505337806923902,0.6666666666666666
adult,2,correlation_remover,1,DT,TPR,0.7907439331653627,0.023446952366427798,0.7777777777777777
adult,2,correlation_remover,1,DT,TPR,0.7907439331653627,0.023446952366427798,0.8888888888888888
adult,2,correlation_remover,1,DT,TPR,0.7912743667948547,0.025029230847440465,1.0
adult,2,correlation_remover,1,DT,FPR,0.7919374088317199,0.0011091224101147101,0.0
adult,2,correlation_remover,1,DT,FPR,0.7911417583874818,0.012102693337533471,0.1111111111111111
adult,2,correlation_remover,1,DT,FPR,0.7919374088317199,0.012070905940806703,0.2222222222222222
adult,2,correlation_remover,1,DT,FPR,0.7908765415727357,0.011842953077793233,0.3333333333333333
adult,2,correlation_remover,1,DT,FPR,0.7908765415727357,0.012102693337533471,0.4444444444444444
adult,2,correlation_remover,1,DT,FPR,0.7910091499801087,0.010740417245378664,0.5555555555555556
adult,2,correlation_remover,1,DT,FPR,0.7918048004243469,0.01044888958891163,0.6666666666666666
adult,2,correlation_remover,1,DT,FPR,0.7907439331653627,0.011323472558312703,0.7777777777777777
adult,2,correlation_remover,1,DT,FPR,0.7907439331653627,0.011323472558312703,0.8888888888888888
adult,2,correlation_remover,1,DT,FPR,0.7912743667948547,0.012622173857014002,1.0
adult,2,correlation_remover,1,DT,EO,0.7919374088317199,0.006857810990798741,0.0
adult,2,correlation_remover,1,DT,EO,0.7911417583874818,0.023446952366427798,0.1111111111111111
adult,2,correlation_remover,1,DT,EO,0.7919374088317199,0.023471099588226352,0.2222222222222222
adult,2,correlation_remover,1,DT,EO,0.7908765415727357,0.025029230847440465,0.3333333333333333
adult,2,correlation_remover,1,DT,EO,0.7908765415727357,0.02661150932845313,0.4444444444444444
adult,2,correlation_remover,1,DT,EO,0.7910091499801087,0.02661150932845313,0.5555555555555556
adult,2,correlation_remover,1,DT,EO,0.7918048004243469,0.02505337806923902,0.6666666666666666
adult,2,correlation_remover,1,DT,EO,0.7907439331653627,0.023446952366427798,0.7777777777777777
adult,2,correlation_remover,1,DT,EO,0.7907439331653627,0.023446952366427798,0.8888888888888888
adult,2,correlation_remover,1,DT,EO,0.7912743667948547,0.025029230847440465,1.0
adult,2,correlation_remover,1,SVM,DP,0.8085134597533483,0.005236243186488604,0.0
adult,2,correlation_remover,1,SVM,DP,0.8081156345312293,0.004222310844566479,0.1111111111111111
adult,2,correlation_remover,1,SVM,DP,0.8079830261238563,0.0021455790511756556,0.2222222222222222
adult,2,correlation_remover,1,SVM,DP,0.8077178093091102,0.004320847479251516,0.3333333333333333
adult,2,correlation_remover,1,SVM,DP,0.8081156345312293,0.004991907638755705,0.4444444444444444
adult,2,correlation_remover,1,SVM,DP,0.8075852009017371,0.008344801189500872,0.5555555555555556
adult,2,correlation_remover,1,SVM,DP,0.8082482429386023,0.00922842123929879,0.6666666666666666
adult,2,correlation_remover,1,SVM,DP,0.8073199840869911,0.0059089081771765695,0.7777777777777777
adult,2,correlation_remover,1,SVM,DP,0.8062591168280069,0.008591543984009464,0.8888888888888888
adult,2,correlation_remover,1,SVM,DP,0.8044025991247845,0.008330919399761022,1.0
adult,2,correlation_remover,1,SVM,TPR,0.8085134597533483,0.014424787758629432,0.0
adult,2,correlation_remover,1,SVM,TPR,0.8081156345312293,0.015203853388236488,0.1111111111111111
adult,2,correlation_remover,1,SVM,TPR,0.8079830261238563,0.015155558944639325,0.2222222222222222
adult,2,correlation_remover,1,SVM,TPR,0.8077178093091102,0.00875400335519294,0.3333333333333333
adult,2,correlation_remover,1,SVM,TPR,0.8081156345312293,0.009460627319404169,0.4444444444444444
adult,2,correlation_remover,1,SVM,TPR,0.8075852009017371,0.009388185654008452,0.5555555555555556
adult,2,correlation_remover,1,SVM,TPR,0.8082482429386023,0.00931574398861268,0.6666666666666666
adult,2,correlation_remover,1,SVM,TPR,0.8073199840869911,0.01876112043109146,0.7777777777777777
adult,2,correlation_remover,1,SVM,TPR,0.8062591168280069,0.007491993289614141,0.8888888888888888
adult,2,correlation_remover,1,SVM,TPR,0.8044025991247845,0.008832799552640935,1.0
adult,2,correlation_remover,1,SVM,FPR,0.8085134597533483,0.004439353369893623,0.0
adult,2,correlation_remover,1,SVM,FPR,0.8081156345312293,0.003368604934205807,0.1111111111111111
adult,2,correlation_remover,1,SVM,FPR,0.8079830261238563,0.000612265353169425,0.2222222222222222
adult,2,correlation_remover,1,SVM,FPR,0.8077178093091102,0.0013914861323902072,0.3333333333333333
adult,2,correlation_remover,1,SVM,FPR,0.8081156345312293,0.0025948252409112443,0.4444444444444444
adult,2,correlation_remover,1,SVM,FPR,0.8075852009017371,0.0071375592434026885,0.5555555555555556
adult,2,correlation_remover,1,SVM,FPR,0.8082482429386023,0.008340898351923712,0.6666666666666666
adult,2,correlation_remover,1,SVM,FPR,0.8073199840869911,0.007206575122782402,0.7777777777777777
adult,2,correlation_remover,1,SVM,FPR,0.8062591168280069,0.007111212932602126,0.8888888888888888
adult,2,correlation_remover,1,SVM,FPR,0.8044025991247845,0.007471756468448859,1.0
adult,2,correlation_remover,1,SVM,EO,0.8085134597533483,0.014424787758629432,0.0
adult,2,correlation_remover,1,SVM,EO,0.8081156345312293,0.015203853388236488,0.1111111111111111
adult,2,correlation_remover,1,SVM,EO,0.8079830261238563,0.015155558944639325,0.2222222222222222
adult,2,correlation_remover,1,SVM,EO,0.8077178093091102,0.00875400335519294,0.3333333333333333
adult,2,correlation_remover,1,SVM,EO,0.8081156345312293,0.009460627319404169,0.4444444444444444
adult,2,correlation_remover,1,SVM,EO,0.8075852009017371,0.009388185654008452,0.5555555555555556
adult,2,correlation_remover,1,SVM,EO,0.8082482429386023,0.00931574398861268,0.6666666666666666
adult,2,correlation_remover,1,SVM,EO,0.8073199840869911,0.01876112043109146,0.7777777777777777
adult,2,correlation_remover,1,SVM,EO,0.8062591168280069,0.007491993289614141,0.8888888888888888
adult,2,correlation_remover,1,SVM,EO,0.8044025991247845,0.008832799552640935,1.0
adult,2,correlation_remover,1,MLP,DP,0.8298634133404058,0.006215992624195893,0.0
adult,2,correlation_remover,1,MLP,DP,0.8317199310436282,0.006273124614339015,0.1111111111111111
adult,2,correlation_remover,1,MLP,DP,0.8322503646731203,0.008153585553951626,0.2222222222222222
adult,2,correlation_remover,1,MLP,DP,0.8295981965256597,0.0036230668805371513,0.3333333333333333
adult,2,correlation_remover,1,MLP,DP,0.8269460283781992,0.009986543490523886,0.4444444444444444
adult,2,correlation_remover,1,MLP,DP,0.8257525527118419,0.010918228234276461,0.5555555555555556
adult,2,correlation_remover,1,MLP,DP,0.8292003713035406,0.0060597623084533425,0.6666666666666666
adult,2,correlation_remover,1,MLP,DP,0.8311894974141361,0.00480069200320643,0.7777777777777777
adult,2,correlation_remover,1,MLP,DP,0.8288025460814216,0.007630731554270964,0.8888888888888888
adult,2,correlation_remover,1,MLP,DP,0.831056889006763,0.011980465994830852,1.0
adult,2,correlation_remover,1,MLP,TPR,0.8298634133404058,0.028073051700472806,0.0
adult,2,correlation_remover,1,MLP,TPR,0.8317199310436282,0.020124803009506365,0.1111111111111111
adult,2,correlation_remover,1,MLP,TPR,0.8322503646731203,0.028935997153169635,0.2222222222222222
adult,2,correlation_remover,1,MLP,TPR,0.8295981965256597,0.03132148848558791,0.3333333333333333
adult,2,correlation_remover,1,MLP,TPR,0.8269460283781992,0.01754740480910988,0.4444444444444444
adult,2,correlation_remover,1,MLP,TPR,0.8257525527118419,0.018398912104112652,0.5555555555555556
adult,2,correlation_remover,1,MLP,TPR,0.8292003713035406,0.03132148848558791,0.6666666666666666
adult,2,correlation_remover,1,MLP,TPR,0.8311894974141361,0.031345635707386466,0.7777777777777777
adult,2,correlation_remover,1,MLP,TPR,0.8288025460814216,0.033513802043617535,0.8888888888888888
adult,2,correlation_remover,1,MLP,TPR,0.831056889006763,0.024919932896141472,1.0
adult,2,correlation_remover,1,MLP,FPR,0.8298634133404058,0.00908833173441774,0.0
adult,2,correlation_remover,1,MLP,FPR,0.8317199310436282,0.00509056544337691,0.1111111111111111
adult,2,correlation_remover,1,MLP,FPR,0.8322503646731203,0.010539669811996166,0.2222222222222222
adult,2,correlation_remover,1,MLP,FPR,0.8295981965256597,0.00534486461719097,0.3333333333333333
adult,2,correlation_remover,1,MLP,FPR,0.8269460283781992,0.012116152865877229,0.4444444444444444
adult,2,correlation_remover,1,MLP,FPR,0.8257525527118419,0.013637365941665827,0.5555555555555556
adult,2,correlation_remover,1,MLP,FPR,0.8292003713035406,0.008620684717707869,0.6666666666666666
adult,2,correlation_remover,1,MLP,FPR,0.8311894974141361,0.00687151877890578,0.7777777777777777
adult,2,correlation_remover,1,MLP,FPR,0.8288025460814216,0.011642205644410722,0.8888888888888888
adult,2,correlation_remover,1,MLP,FPR,0.831056889006763,0.01436675782872035,1.0
adult,2,correlation_remover,1,MLP,EO,0.8298634133404058,0.028073051700472806,0.0
adult,2,correlation_remover,1,MLP,EO,0.8317199310436282,0.020124803009506365,0.1111111111111111
adult,2,correlation_remover,1,MLP,EO,0.8322503646731203,0.028935997153169635,0.2222222222222222
adult,2,correlation_remover,1,MLP,EO,0.8295981965256597,0.03132148848558791,0.3333333333333333
adult,2,correlation_remover,1,MLP,EO,0.8269460283781992,0.01754740480910988,0.4444444444444444
adult,2,correlation_remover,1,MLP,EO,0.8257525527118419,0.018398912104112652,0.5555555555555556
adult,2,correlation_remover,1,MLP,EO,0.8292003713035406,0.03132148848558791,0.6666666666666666
adult,2,correlation_remover,1,MLP,EO,0.8311894974141361,0.031345635707386466,0.7777777777777777
adult,2,correlation_remover,1,MLP,EO,0.8288025460814216,0.033513802043617535,0.8888888888888888
adult,2,correlation_remover,1,MLP,EO,0.831056889006763,0.024919932896141472,1.0
adult,2,correlation_remover,1,KNN,DP,0.8085134597533483,0.010041268233891315,0.0
adult,2,correlation_remover,1,KNN,DP,0.8140830128630155,0.007703109440660161,0.1111111111111111
adult,2,correlation_remover,1,KNN,DP,0.811961278345047,0.008028890170970693,0.2222222222222222
adult,2,correlation_remover,1,KNN,DP,0.811961278345047,0.012281692808029293,0.3333333333333333
adult,2,correlation_remover,1,KNN,DP,0.8083808513459754,0.010384942831901167,0.4444444444444444
adult,2,correlation_remover,1,KNN,DP,0.8159395305662379,0.011364692269608428,0.5555555555555556
adult,2,correlation_remover,1,KNN,DP,0.8126243203819122,0.015666362016213603,0.6666666666666666
adult,2,correlation_remover,1,KNN,DP,0.8130221456040313,0.012607473538339825,0.7777777777777777
adult,2,correlation_remover,1,KNN,DP,0.8120938867524201,0.014620654016852336,0.8888888888888888
adult,2,correlation_remover,1,KNN,DP,0.8130221456040313,0.018037901298067704,1.0
adult,2,correlation_remover,1,KNN,TPR,0.8085134597533483,0.002497331096538047,0.0
adult,2,correlation_remover,1,KNN,TPR,0.8140830128630155,0.007920288749936444,0.1111111111111111
adult,2,correlation_remover,1,KNN,TPR,0.811961278345047,0.016049006151186984,0.2222222222222222
adult,2,correlation_remover,1,KNN,TPR,0.811961278345047,8.896344873110529e-06,0.3333333333333333
adult,2,correlation_remover,1,KNN,TPR,0.8083808513459754,0.0001601342077168777,0.4444444444444444
adult,2,correlation_remover,1,KNN,TPR,0.8159395305662379,0.009888922779726528,0.5555555555555556
adult,2,correlation_remover,1,KNN,TPR,0.8126243203819122,0.0030349245081592313,0.6666666666666666
adult,2,correlation_remover,1,KNN,TPR,0.8130221456040313,0.0058487113008998115,0.7777777777777777
adult,2,correlation_remover,1,KNN,TPR,0.8120938867524201,0.011084845711961777,0.8888888888888888
adult,2,correlation_remover,1,KNN,TPR,0.8130221456040313,0.012601037059630893,1.0
adult,2,correlation_remover,1,KNN,FPR,0.8085134597533483,0.004650982975128504,0.0
adult,2,correlation_remover,1,KNN,FPR,0.8140830128630155,0.004852589527341453,0.1111111111111111
adult,2,correlation_remover,1,KNN,FPR,0.811961278345047,0.00795859047237217,0.2222222222222222
adult,2,correlation_remover,1,KNN,FPR,0.811961278345047,0.008319134008218904,0.3333333333333333
adult,2,correlation_remover,1,KNN,FPR,0.8083808513459754,0.005949684273829803,0.4444444444444444
adult,2,correlation_remover,1,KNN,FPR,0.8159395305662379,0.010068299947021006,0.5555555555555556
adult,2,correlation_remover,1,KNN,FPR,0.8126243203819122,0.011690316298916079,0.6666666666666666
adult,2,correlation_remover,1,KNN,FPR,0.8130221456040313,0.010486977190395042,0.7777777777777777
adult,2,correlation_remover,1,KNN,FPR,0.8120938867524201,0.015263105141826189,0.8888888888888888
adult,2,correlation_remover,1,KNN,FPR,0.8130221456040313,0.011626741505462557,1.0
adult,2,correlation_remover,1,KNN,EO,0.8085134597533483,0.004650982975128504,0.0
adult,2,correlation_remover,1,KNN,EO,0.8140830128630155,0.007920288749936444,0.1111111111111111
adult,2,correlation_remover,1,KNN,EO,0.811961278345047,0.016049006151186984,0.2222222222222222
adult,2,correlation_remover,1,KNN,EO,0.811961278345047,0.008319134008218904,0.3333333333333333
adult,2,correlation_remover,1,KNN,EO,0.8083808513459754,0.005949684273829803,0.4444444444444444
adult,2,correlation_remover,1,KNN,EO,0.8159395305662379,0.010068299947021006,0.5555555555555556
adult,2,correlation_remover,1,KNN,EO,0.8126243203819122,0.011690316298916079,0.6666666666666666
adult,2,correlation_remover,1,KNN,EO,0.8130221456040313,0.010486977190395042,0.7777777777777777
adult,2,correlation_remover,1,KNN,EO,0.8120938867524201,0.015263105141826189,0.8888888888888888
adult,2,correlation_remover,1,KNN,EO,0.8130221456040313,0.012601037059630893,1.0
adult,2,correlation_remover,100,RF,DP,0.8140830128630155,0.018835261671736575,0.0
adult,2,correlation_remover,100,RF,DP,0.8148786633072537,0.01713478254938669,0.1111111111111111
adult,2,correlation_remover,100,RF,DP,0.8151438801219998,0.016529680951536507,0.2222222222222222
adult,2,correlation_remover,100,RF,DP,0.8151438801219998,0.01731476436664936,0.3333333333333333
adult,2,correlation_remover,100,RF,DP,0.8148786633072537,0.01631712106124278,0.4444444444444444
adult,2,correlation_remover,100,RF,DP,0.8147460548998806,0.018116136818277756,0.5555555555555556
adult,2,correlation_remover,100,RF,DP,0.8154090969367458,0.01610456117094905,0.6666666666666666
adult,2,correlation_remover,100,RF,DP,0.8148786633072537,0.017527324256943116,0.7777777777777777
adult,2,correlation_remover,100,RF,DP,0.8148786633072537,0.017527324256943116,0.8888888888888888
adult,2,correlation_remover,100,RF,DP,0.8147460548998806,0.017331053403164903,1.0
adult,2,correlation_remover,100,RF,TPR,0.8140830128630155,0.014213817294494335,0.0
adult,2,correlation_remover,100,RF,TPR,0.8148786633072537,0.0015314422245945591,0.1111111111111111
adult,2,correlation_remover,100,RF,TPR,0.8151438801219998,0.0007282293731889489,0.2222222222222222
adult,2,correlation_remover,100,RF,TPR,0.8151438801219998,0.0023346550760001694,0.3333333333333333
adult,2,correlation_remover,100,RF,TPR,0.8148786633072537,0.0023346550760001694,0.4444444444444444
adult,2,correlation_remover,100,RF,TPR,0.8147460548998806,0.0008299018860251639,0.5555555555555556
adult,2,correlation_remover,100,RF,TPR,0.8154090969367458,0.005625031772660272,0.6666666666666666
adult,2,correlation_remover,100,RF,TPR,0.8148786633072537,0.004720146408418446,0.7777777777777777
adult,2,correlation_remover,100,RF,TPR,0.8148786633072537,0.004720146408418446,0.8888888888888888
adult,2,correlation_remover,100,RF,TPR,0.8147460548998806,0.0023346550760001694,1.0
adult,2,correlation_remover,100,RF,FPR,0.8140830128630155,0.011477827574850732,0.0
adult,2,correlation_remover,100,RF,FPR,0.8148786633072537,0.013523962256046046,0.1111111111111111
adult,2,correlation_remover,100,RF,FPR,0.8151438801219998,0.012972694339838761,0.2222222222222222
adult,2,correlation_remover,100,RF,FPR,0.8151438801219998,0.013492174859319292,0.3333333333333333
adult,2,correlation_remover,100,RF,FPR,0.8148786633072537,0.012161686163891239,0.4444444444444444
adult,2,correlation_remover,100,RF,FPR,0.8147460548998806,0.01566545912742165,0.5555555555555556
adult,2,correlation_remover,100,RF,FPR,0.8154090969367458,0.014562923295007094,0.6666666666666666
adult,2,correlation_remover,100,RF,FPR,0.8148786633072537,0.012972694339838761,0.7777777777777777
adult,2,correlation_remover,100,RF,FPR,0.8148786633072537,0.012972694339838761,0.8888888888888888
adult,2,correlation_remover,100,RF,FPR,0.8147460548998806,0.013523962256046046,1.0
adult,2,correlation_remover,100,RF,EO,0.8140830128630155,0.014213817294494335,0.0
adult,2,correlation_remover,100,RF,EO,0.8148786633072537,0.013523962256046046,0.1111111111111111
adult,2,correlation_remover,100,RF,EO,0.8151438801219998,0.012972694339838761,0.2222222222222222
adult,2,correlation_remover,100,RF,EO,0.8151438801219998,0.013492174859319292,0.3333333333333333
adult,2,correlation_remover,100,RF,EO,0.8148786633072537,0.012161686163891239,0.4444444444444444
adult,2,correlation_remover,100,RF,EO,0.8147460548998806,0.01566545912742165,0.5555555555555556
adult,2,correlation_remover,100,RF,EO,0.8154090969367458,0.014562923295007094,0.6666666666666666
adult,2,correlation_remover,100,RF,EO,0.8148786633072537,0.012972694339838761,0.7777777777777777
adult,2,correlation_remover,100,RF,EO,0.8148786633072537,0.012972694339838761,0.8888888888888888
adult,2,correlation_remover,100,RF,EO,0.8147460548998806,0.013523962256046046,1.0
adult,2,correlation_remover,100,LR,DP,0.7703222384299164,0.001112228251929609,0.0
adult,2,correlation_remover,100,LR,DP,0.7695265879856783,0.0005397047271104988,0.1111111111111111
adult,2,correlation_remover,100,LR,DP,0.7693939795783052,8.168590725519953e-05,0.2222222222222222
adult,2,correlation_remover,100,LR,DP,0.7691287627635592,0.0004908376175639106,0.3333333333333333
adult,2,correlation_remover,100,LR,DP,0.7693939795783052,0.0015210589960015647,0.4444444444444444
adult,2,correlation_remover,100,LR,DP,0.7695265879856783,0.0011448063249606677,0.5555555555555556
adult,2,correlation_remover,100,LR,DP,0.7699244132077974,0.0027638402647329474,0.6666666666666666
adult,2,correlation_remover,100,LR,DP,0.7696591963930514,0.0020113349226511396,0.7777777777777777
adult,2,correlation_remover,100,LR,DP,0.7696591963930514,0.00040859001939437534,0.8888888888888888
adult,2,correlation_remover,100,LR,DP,0.7692613711709322,0.0018150640688729264,1.0
adult,2,correlation_remover,100,LR,TPR,0.7703222384299164,0.0012607391591683004,0.0
adult,2,correlation_remover,100,LR,TPR,0.7695265879856783,0.0012124447155711648,0.1111111111111111
adult,2,correlation_remover,100,LR,TPR,0.7693939795783052,0.0003698337654415018,0.2222222222222222
adult,2,correlation_remover,100,LR,TPR,0.7691287627635592,0.0036220832697880234,0.3333333333333333
adult,2,correlation_remover,100,LR,TPR,0.7693939795783052,0.005204361750800662,0.4444444444444444
adult,2,correlation_remover,100,LR,TPR,0.7695265879856783,0.005983427380407719,0.5555555555555556
adult,2,correlation_remover,100,LR,TPR,0.7699244132077974,0.009172131564231606,0.6666666666666666
adult,2,correlation_remover,100,LR,TPR,0.7696591963930514,0.006738345788216138,0.7777777777777777
adult,2,correlation_remover,100,LR,TPR,0.7696591963930514,0.0035496416043922507,0.8888888888888888
adult,2,correlation_remover,100,LR,TPR,0.7692613711709322,0.0027464287529866405,1.0
adult,2,correlation_remover,100,LR,FPR,0.7703222384299164,0.004576239636879108,0.0
adult,2,correlation_remover,100,LR,FPR,0.7695265879856783,0.0037652314609315715,0.1111111111111111
adult,2,correlation_remover,100,LR,FPR,0.7693939795783052,0.003473703804464552,0.2222222222222222
adult,2,correlation_remover,100,LR,FPR,0.7691287627635592,0.0028906484915305203,0.3333333333333333
adult,2,correlation_remover,100,LR,FPR,0.7693939795783052,0.0037334440642048175,0.4444444444444444
adult,2,correlation_remover,100,LR,FPR,0.7695265879856783,0.0029542232849840352,0.5555555555555556
adult,2,correlation_remover,100,LR,FPR,0.7699244132077974,0.004056759117398591,0.6666666666666666
adult,2,correlation_remover,100,LR,FPR,0.7696591963930514,0.0038288062543850865,0.7777777777777777
adult,2,correlation_remover,100,LR,FPR,0.7696591963930514,0.0027580578186972918,0.8888888888888888
adult,2,correlation_remover,100,LR,FPR,0.7692613711709322,0.004899554690072881,1.0
adult,2,correlation_remover,100,LR,EO,0.7703222384299164,0.004576239636879108,0.0
adult,2,correlation_remover,100,LR,EO,0.7695265879856783,0.0037652314609315715,0.1111111111111111
adult,2,correlation_remover,100,LR,EO,0.7693939795783052,0.003473703804464552,0.2222222222222222
adult,2,correlation_remover,100,LR,EO,0.7691287627635592,0.0036220832697880234,0.3333333333333333
adult,2,correlation_remover,100,LR,EO,0.7693939795783052,0.005204361750800662,0.4444444444444444
adult,2,correlation_remover,100,LR,EO,0.7695265879856783,0.005983427380407719,0.5555555555555556
adult,2,correlation_remover,100,LR,EO,0.7699244132077974,0.009172131564231606,0.6666666666666666
adult,2,correlation_remover,100,LR,EO,0.7696591963930514,0.006738345788216138,0.7777777777777777
adult,2,correlation_remover,100,LR,EO,0.7696591963930514,0.0035496416043922507,0.8888888888888888
adult,2,correlation_remover,100,LR,EO,0.7692613711709322,0.004899554690072881,1.0
adult,2,correlation_remover,100,DT,DP,0.7939265349423154,0.009333617923396598,0.0
adult,2,correlation_remover,100,DT,DP,0.7932634929054502,0.0083351722023981,0.1111111111111111
adult,2,correlation_remover,100,DT,DP,0.7941917517570614,0.008531443056176313,0.2222222222222222
adult,2,correlation_remover,100,DT,DP,0.7931308844980772,0.00792634145832613,0.3333333333333333
adult,2,correlation_remover,100,DT,DP,0.7928656676833311,0.007321239860475975,0.4444444444444444
adult,2,correlation_remover,100,DT,DP,0.7928656676833311,0.006503578372332064,0.5555555555555556
adult,2,correlation_remover,100,DT,DP,0.7937939265349423,0.006912409116404006,0.6666666666666666
adult,2,correlation_remover,100,DT,DP,0.7929982760907042,0.007942630494841674,0.7777777777777777
adult,2,correlation_remover,100,DT,DP,0.7928656676833311,0.0077463596410634605,0.8888888888888888
adult,2,correlation_remover,100,DT,DP,0.7933961013128232,0.008318883165882557,1.0
adult,2,correlation_remover,100,DT,TPR,0.7939265349423154,0.005299679731584628,0.0
adult,2,correlation_remover,100,DT,TPR,0.7932634929054502,0.02505337806923902,0.1111111111111111
adult,2,correlation_remover,100,DT,TPR,0.7941917517570614,0.025077525291037572,0.2222222222222222
adult,2,correlation_remover,100,DT,TPR,0.7931308844980772,0.026635656550251685,0.3333333333333333
adult,2,correlation_remover,100,DT,TPR,0.7928656676833311,0.028217935031264352,0.4444444444444444
adult,2,correlation_remover,100,DT,TPR,0.7928656676833311,0.02980021351227702,0.5555555555555556
adult,2,correlation_remover,100,DT,TPR,0.7937939265349423,0.028242082253062906,0.6666666666666666
adult,2,correlation_remover,100,DT,TPR,0.7929982760907042,0.02505337806923902,0.7777777777777777
adult,2,correlation_remover,100,DT,TPR,0.7928656676833311,0.02505337806923902,0.8888888888888888
adult,2,correlation_remover,100,DT,TPR,0.7933961013128232,0.026635656550251685,1.0
adult,2,correlation_remover,100,DT,FPR,0.7939265349423154,0.0028001546413894823,0.0
adult,2,correlation_remover,100,DT,FPR,0.7932634929054502,0.011684016094159436,0.1111111111111111
adult,2,correlation_remover,100,DT,FPR,0.7941917517570614,0.01191196895717292,0.2222222222222222
adult,2,correlation_remover,100,DT,FPR,0.7931308844980772,0.011684016094159436,0.3333333333333333
adult,2,correlation_remover,100,DT,FPR,0.7928656676833311,0.01142427583441917,0.4444444444444444
adult,2,correlation_remover,100,DT,FPR,0.7928656676833311,0.010873007918211872,0.5555555555555556
adult,2,correlation_remover,100,DT,FPR,0.7937939265349423,0.010841220521485131,0.6666666666666666
adult,2,correlation_remover,100,DT,FPR,0.7929982760907042,0.011164535574678919,0.7777777777777777
adult,2,correlation_remover,100,DT,FPR,0.7928656676833311,0.010904795314938653,0.8888888888888888
adult,2,correlation_remover,100,DT,FPR,0.7933961013128232,0.012203496613639953,1.0
adult,2,correlation_remover,100,DT,EO,0.7939265349423154,0.005299679731584628,0.0
adult,2,correlation_remover,100,DT,EO,0.7932634929054502,0.02505337806923902,0.1111111111111111
adult,2,correlation_remover,100,DT,EO,0.7941917517570614,0.025077525291037572,0.2222222222222222
adult,2,correlation_remover,100,DT,EO,0.7931308844980772,0.026635656550251685,0.3333333333333333
adult,2,correlation_remover,100,DT,EO,0.7928656676833311,0.028217935031264352,0.4444444444444444
adult,2,correlation_remover,100,DT,EO,0.7928656676833311,0.02980021351227702,0.5555555555555556
adult,2,correlation_remover,100,DT,EO,0.7937939265349423,0.028242082253062906,0.6666666666666666
adult,2,correlation_remover,100,DT,EO,0.7929982760907042,0.02505337806923902,0.7777777777777777
adult,2,correlation_remover,100,DT,EO,0.7928656676833311,0.02505337806923902,0.8888888888888888
adult,2,correlation_remover,100,DT,EO,0.7933961013128232,0.026635656550251685,1.0
adult,2,correlation_remover,100,SVM,DP,0.8085134597533483,0.005236243186488604,0.0
adult,2,correlation_remover,100,SVM,DP,0.8081156345312293,0.004222310844566479,0.1111111111111111
adult,2,correlation_remover,100,SVM,DP,0.8079830261238563,0.0021455790511756556,0.2222222222222222
adult,2,correlation_remover,100,SVM,DP,0.8077178093091102,0.004320847479251516,0.3333333333333333
adult,2,correlation_remover,100,SVM,DP,0.8081156345312293,0.004991907638755705,0.4444444444444444
adult,2,correlation_remover,100,SVM,DP,0.8075852009017371,0.008344801189500872,0.5555555555555556
adult,2,correlation_remover,100,SVM,DP,0.8082482429386023,0.00922842123929879,0.6666666666666666
adult,2,correlation_remover,100,SVM,DP,0.8073199840869911,0.0059089081771765695,0.7777777777777777
adult,2,correlation_remover,100,SVM,DP,0.8062591168280069,0.008591543984009464,0.8888888888888888
adult,2,correlation_remover,100,SVM,DP,0.8044025991247845,0.008330919399761022,1.0
adult,2,correlation_remover,100,SVM,TPR,0.8085134597533483,0.014424787758629432,0.0
adult,2,correlation_remover,100,SVM,TPR,0.8081156345312293,0.015203853388236488,0.1111111111111111
adult,2,correlation_remover,100,SVM,TPR,0.8079830261238563,0.015155558944639325,0.2222222222222222
adult,2,correlation_remover,100,SVM,TPR,0.8077178093091102,0.00875400335519294,0.3333333333333333
adult,2,correlation_remover,100,SVM,TPR,0.8081156345312293,0.009460627319404169,0.4444444444444444
adult,2,correlation_remover,100,SVM,TPR,0.8075852009017371,0.009388185654008452,0.5555555555555556
adult,2,correlation_remover,100,SVM,TPR,0.8082482429386023,0.00931574398861268,0.6666666666666666
adult,2,correlation_remover,100,SVM,TPR,0.8073199840869911,0.01876112043109146,0.7777777777777777
