dataset,split,method,seed,classifier,metric,acc,disp,hyp,time
german_binary,3,correlation_remover,9,DT,FPR,0.624,0.0774509803921568,0.7777777777777777,
german_binary,3,correlation_remover,9,DT,FPR,0.624,0.0774509803921568,0.8888888888888888,
german_binary,3,correlation_remover,9,DT,FPR,0.62,0.0274509803921568,1.0,
german_binary,3,correlation_remover,9,DT,EO,0.66,0.0509803921568626,0.0,
german_binary,3,correlation_remover,9,DT,EO,0.624,0.2970469021424436,0.1111111111111111,
german_binary,3,correlation_remover,9,DT,EO,0.628,0.3034163288940359,0.2222222222222222,
german_binary,3,correlation_remover,9,DT,EO,0.624,0.2970469021424436,0.3333333333333333,
german_binary,3,correlation_remover,9,DT,EO,0.624,0.2970469021424436,0.4444444444444444,
german_binary,3,correlation_remover,9,DT,EO,0.624,0.2970469021424436,0.5555555555555556,
german_binary,3,correlation_remover,9,DT,EO,0.628,0.3034163288940359,0.6666666666666666,
german_binary,3,correlation_remover,9,DT,EO,0.624,0.2970469021424436,0.7777777777777777,
german_binary,3,correlation_remover,9,DT,EO,0.624,0.2970469021424436,0.8888888888888888,
german_binary,3,correlation_remover,9,DT,EO,0.62,0.2970469021424436,1.0,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.0698260073260074,0.0,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.0698260073260074,0.1111111111111111,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.0698260073260074,0.2222222222222222,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.0698260073260074,0.3333333333333333,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.0698260073260074,0.4444444444444444,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.0698260073260074,0.5555555555555556,
german_binary,3,correlation_remover,9,SVM,DP,0.756,0.0364010989010988,0.6666666666666666,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.012591575091575,0.7777777777777777,
german_binary,3,correlation_remover,9,SVM,DP,0.748,0.0077838827838827,0.8888888888888888,
german_binary,3,correlation_remover,9,SVM,DP,0.752,0.016025641025641,1.0,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.0926462072958888,0.0,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.0926462072958888,0.1111111111111111,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.0926462072958888,0.2222222222222222,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.0926462072958888,0.3333333333333333,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.0926462072958888,0.4444444444444444,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.0926462072958888,0.5555555555555556,
german_binary,3,correlation_remover,9,SVM,TPR,0.756,0.0926462072958888,0.6666666666666666,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.0926462072958888,0.7777777777777777,
german_binary,3,correlation_remover,9,SVM,TPR,0.748,0.0862767805442964,0.8888888888888888,
german_binary,3,correlation_remover,9,SVM,TPR,0.752,0.040822235089751,1.0,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.1117647058823528,0.0,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.1117647058823528,0.1111111111111111,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.1117647058823528,0.2222222222222222,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.1117647058823528,0.4444444444444444,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.1117647058823528,0.5555555555555556,
german_binary,3,correlation_remover,9,SVM,FPR,0.756,0.2009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,9,SVM,FPR,0.748,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,9,SVM,FPR,0.752,0.2509803921568627,1.0,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.1117647058823528,0.0,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.1117647058823528,0.1111111111111111,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.1117647058823528,0.2222222222222222,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.1117647058823528,0.4444444444444444,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.1117647058823528,0.5555555555555556,
german_binary,3,correlation_remover,9,SVM,EO,0.756,0.2009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,9,SVM,EO,0.748,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,9,SVM,EO,0.752,0.2509803921568627,1.0,
german_binary,3,correlation_remover,9,MLP,DP,0.748,0.0647893772893772,0.0,
german_binary,3,correlation_remover,9,MLP,DP,0.748,0.0361721611721612,0.1111111111111111,
german_binary,3,correlation_remover,9,MLP,DP,0.748,0.0551739926739925,0.2222222222222222,
german_binary,3,correlation_remover,9,MLP,DP,0.752,0.0313644688644688,0.3333333333333333,
german_binary,3,correlation_remover,9,MLP,DP,0.748,0.0263278388278387,0.4444444444444444,
german_binary,3,correlation_remover,9,MLP,DP,0.76,0.0217490842490842,0.5555555555555556,
german_binary,3,correlation_remover,9,MLP,DP,0.768,0.0354853479853479,0.6666666666666666,
german_binary,3,correlation_remover,9,MLP,DP,0.76,0.0354853479853479,0.7777777777777777,
german_binary,3,correlation_remover,9,MLP,DP,0.76,0.0068681318681318,0.8888888888888888,
german_binary,3,correlation_remover,9,MLP,DP,0.764,0.0306776556776556,1.0,
german_binary,3,correlation_remover,9,MLP,TPR,0.748,0.1189924724956572,0.0,
german_binary,3,correlation_remover,9,MLP,TPR,0.748,0.0671685002895193,0.1111111111111111,
german_binary,3,correlation_remover,9,MLP,TPR,0.748,0.1126230457440649,0.2222222222222222,
german_binary,3,correlation_remover,9,MLP,TPR,0.752,0.0671685002895193,0.3333333333333333,
german_binary,3,correlation_remover,9,MLP,TPR,0.748,0.0935147654892878,0.4444444444444444,
german_binary,3,correlation_remover,9,MLP,TPR,0.76,0.0671685002895193,0.5555555555555556,
german_binary,3,correlation_remover,9,MLP,TPR,0.768,0.0301100173711638,0.6666666666666666,
german_binary,3,correlation_remover,9,MLP,TPR,0.76,0.0364794441227561,0.7777777777777777,
german_binary,3,correlation_remover,9,MLP,TPR,0.76,0.0153445280833816,0.8888888888888888,
german_binary,3,correlation_remover,9,MLP,TPR,0.764,0.0301100173711638,1.0,
german_binary,3,correlation_remover,9,MLP,FPR,0.748,0.1705882352941176,0.0,
german_binary,3,correlation_remover,9,MLP,FPR,0.748,0.1705882352941176,0.1111111111111111,
german_binary,3,correlation_remover,9,MLP,FPR,0.748,0.1901960784313725,0.2222222222222222,
german_binary,3,correlation_remover,9,MLP,FPR,0.752,0.1901960784313725,0.3333333333333333,
german_binary,3,correlation_remover,9,MLP,FPR,0.748,0.2490196078431372,0.4444444444444444,
german_binary,3,correlation_remover,9,MLP,FPR,0.76,0.2294117647058823,0.5555555555555556,
german_binary,3,correlation_remover,9,MLP,FPR,0.768,0.2490196078431372,0.6666666666666666,
german_binary,3,correlation_remover,9,MLP,FPR,0.76,0.2294117647058823,0.7777777777777777,
german_binary,3,correlation_remover,9,MLP,FPR,0.76,0.2294117647058823,0.8888888888888888,
german_binary,3,correlation_remover,9,MLP,FPR,0.764,0.2294117647058823,1.0,
german_binary,3,correlation_remover,9,MLP,EO,0.748,0.1705882352941176,0.0,
german_binary,3,correlation_remover,9,MLP,EO,0.748,0.1705882352941176,0.1111111111111111,
german_binary,3,correlation_remover,9,MLP,EO,0.748,0.1901960784313725,0.2222222222222222,
german_binary,3,correlation_remover,9,MLP,EO,0.752,0.1901960784313725,0.3333333333333333,
german_binary,3,correlation_remover,9,MLP,EO,0.748,0.2490196078431372,0.4444444444444444,
german_binary,3,correlation_remover,9,MLP,EO,0.76,0.2294117647058823,0.5555555555555556,
german_binary,3,correlation_remover,9,MLP,EO,0.768,0.2490196078431372,0.6666666666666666,
german_binary,3,correlation_remover,9,MLP,EO,0.76,0.2294117647058823,0.7777777777777777,
german_binary,3,correlation_remover,9,MLP,EO,0.76,0.2294117647058823,0.8888888888888888,
german_binary,3,correlation_remover,9,MLP,EO,0.764,0.2294117647058823,1.0,
german_binary,3,correlation_remover,9,KNN,DP,0.72,0.1169871794871795,0.0,
german_binary,3,correlation_remover,9,KNN,DP,0.728,0.1456043956043955,0.1111111111111111,
german_binary,3,correlation_remover,9,KNN,DP,0.724,0.1407967032967032,0.2222222222222222,
german_binary,3,correlation_remover,9,KNN,DP,0.72,0.1456043956043955,0.3333333333333333,
german_binary,3,correlation_remover,9,KNN,DP,0.732,0.1027930402930402,0.4444444444444444,
german_binary,3,correlation_remover,9,KNN,DP,0.74,0.0549450549450549,0.5555555555555556,
german_binary,3,correlation_remover,9,KNN,DP,0.736,0.0503663003663003,0.6666666666666666,
german_binary,3,correlation_remover,9,KNN,DP,0.732,0.045558608058608,0.7777777777777777,
german_binary,3,correlation_remover,9,KNN,DP,0.728,0.0503663003663003,0.8888888888888888,
german_binary,3,correlation_remover,9,KNN,DP,0.732,0.045558608058608,1.0,
german_binary,3,correlation_remover,9,KNN,TPR,0.72,0.1262304574406485,0.0,
german_binary,3,correlation_remover,9,KNN,TPR,0.728,0.1844238563983787,0.1111111111111111,
german_binary,3,correlation_remover,9,KNN,TPR,0.724,0.1780544296467864,0.2222222222222222,
german_binary,3,correlation_remover,9,KNN,TPR,0.72,0.1780544296467864,0.3333333333333333,
german_binary,3,correlation_remover,9,KNN,TPR,0.732,0.0935147654892878,0.4444444444444444,
german_binary,3,correlation_remover,9,KNN,TPR,0.74,0.0871453387376954,0.5555555555555556,
german_binary,3,correlation_remover,9,KNN,TPR,0.736,0.0480602200347423,0.6666666666666666,
german_binary,3,correlation_remover,9,KNN,TPR,0.732,0.0416907932831499,0.7777777777777777,
german_binary,3,correlation_remover,9,KNN,TPR,0.728,0.0416907932831499,0.8888888888888888,
german_binary,3,correlation_remover,9,KNN,TPR,0.732,0.0416907932831499,1.0,
german_binary,3,correlation_remover,9,KNN,FPR,0.72,0.0313725490196078,0.0,
german_binary,3,correlation_remover,9,KNN,FPR,0.728,0.0509803921568626,0.1111111111111111,
german_binary,3,correlation_remover,9,KNN,FPR,0.724,0.0509803921568626,0.2222222222222222,
german_binary,3,correlation_remover,9,KNN,FPR,0.72,0.0313725490196078,0.3333333333333333,
german_binary,3,correlation_remover,9,KNN,FPR,0.732,0.0313725490196078,0.4444444444444444,
german_binary,3,correlation_remover,9,KNN,FPR,0.74,0.1598039215686275,0.5555555555555556,
german_binary,3,correlation_remover,9,KNN,FPR,0.736,0.1009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,9,KNN,FPR,0.732,0.1009803921568627,0.7777777777777777,
german_binary,3,correlation_remover,9,KNN,FPR,0.728,0.0813725490196078,0.8888888888888888,
german_binary,3,correlation_remover,9,KNN,FPR,0.732,0.1009803921568627,1.0,
german_binary,3,correlation_remover,9,KNN,EO,0.72,0.1262304574406485,0.0,
german_binary,3,correlation_remover,9,KNN,EO,0.728,0.1844238563983787,0.1111111111111111,
german_binary,3,correlation_remover,9,KNN,EO,0.724,0.1780544296467864,0.2222222222222222,
german_binary,3,correlation_remover,9,KNN,EO,0.72,0.1780544296467864,0.3333333333333333,
german_binary,3,correlation_remover,9,KNN,EO,0.732,0.0935147654892878,0.4444444444444444,
german_binary,3,correlation_remover,9,KNN,EO,0.74,0.1598039215686275,0.5555555555555556,
german_binary,3,correlation_remover,9,KNN,EO,0.736,0.1009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,9,KNN,EO,0.732,0.1009803921568627,0.7777777777777777,
german_binary,3,correlation_remover,9,KNN,EO,0.728,0.0813725490196078,0.8888888888888888,
german_binary,3,correlation_remover,9,KNN,EO,0.732,0.1009803921568627,1.0,
german_binary,3,correlation_remover,50,RF,DP,0.732,0.0267857142857143,0.0,
german_binary,3,correlation_remover,50,RF,DP,0.756,0.227106227106227,0.1111111111111111,
german_binary,3,correlation_remover,50,RF,DP,0.752,0.2319139194139193,0.2222222222222222,
german_binary,3,correlation_remover,50,RF,DP,0.756,0.227106227106227,0.3333333333333333,
german_binary,3,correlation_remover,50,RF,DP,0.752,0.2319139194139193,0.4444444444444444,
german_binary,3,correlation_remover,50,RF,DP,0.756,0.227106227106227,0.5555555555555556,
german_binary,3,correlation_remover,50,RF,DP,0.756,0.227106227106227,0.6666666666666666,
german_binary,3,correlation_remover,50,RF,DP,0.752,0.2319139194139193,0.7777777777777777,
german_binary,3,correlation_remover,50,RF,DP,0.756,0.227106227106227,0.8888888888888888,
german_binary,3,correlation_remover,50,RF,DP,0.756,0.227106227106227,1.0,
german_binary,3,correlation_remover,50,RF,TPR,0.732,0.0153445280833816,0.0,
german_binary,3,correlation_remover,50,RF,TPR,0.756,0.2417486971627099,0.1111111111111111,
german_binary,3,correlation_remover,50,RF,TPR,0.752,0.2417486971627099,0.2222222222222222,
german_binary,3,correlation_remover,50,RF,TPR,0.756,0.2417486971627099,0.3333333333333333,
german_binary,3,correlation_remover,50,RF,TPR,0.752,0.2417486971627099,0.4444444444444444,
german_binary,3,correlation_remover,50,RF,TPR,0.756,0.2417486971627099,0.5555555555555556,
german_binary,3,correlation_remover,50,RF,TPR,0.756,0.2417486971627099,0.6666666666666666,
german_binary,3,correlation_remover,50,RF,TPR,0.752,0.2417486971627099,0.7777777777777777,
german_binary,3,correlation_remover,50,RF,TPR,0.756,0.2417486971627099,0.8888888888888888,
german_binary,3,correlation_remover,50,RF,TPR,0.756,0.2417486971627099,1.0,
german_binary,3,correlation_remover,50,RF,FPR,0.732,0.092156862745098,0.0,
german_binary,3,correlation_remover,50,RF,FPR,0.756,0.0578431372549018,0.1111111111111111,
german_binary,3,correlation_remover,50,RF,FPR,0.752,0.0774509803921568,0.2222222222222222,
german_binary,3,correlation_remover,50,RF,FPR,0.756,0.0578431372549018,0.3333333333333333,
german_binary,3,correlation_remover,50,RF,FPR,0.752,0.0774509803921568,0.4444444444444444,
german_binary,3,correlation_remover,50,RF,FPR,0.756,0.0578431372549018,0.5555555555555556,
german_binary,3,correlation_remover,50,RF,FPR,0.756,0.0578431372549018,0.6666666666666666,
german_binary,3,correlation_remover,50,RF,FPR,0.752,0.0774509803921568,0.7777777777777777,
german_binary,3,correlation_remover,50,RF,FPR,0.756,0.0578431372549018,0.8888888888888888,
german_binary,3,correlation_remover,50,RF,FPR,0.756,0.0578431372549018,1.0,
german_binary,3,correlation_remover,50,RF,EO,0.732,0.092156862745098,0.0,
german_binary,3,correlation_remover,50,RF,EO,0.756,0.2417486971627099,0.1111111111111111,
german_binary,3,correlation_remover,50,RF,EO,0.752,0.2417486971627099,0.2222222222222222,
german_binary,3,correlation_remover,50,RF,EO,0.756,0.2417486971627099,0.3333333333333333,
german_binary,3,correlation_remover,50,RF,EO,0.752,0.2417486971627099,0.4444444444444444,
german_binary,3,correlation_remover,50,RF,EO,0.756,0.2417486971627099,0.5555555555555556,
german_binary,3,correlation_remover,50,RF,EO,0.756,0.2417486971627099,0.6666666666666666,
german_binary,3,correlation_remover,50,RF,EO,0.752,0.2417486971627099,0.7777777777777777,
german_binary,3,correlation_remover,50,RF,EO,0.756,0.2417486971627099,0.8888888888888888,
german_binary,3,correlation_remover,50,RF,EO,0.756,0.2417486971627099,1.0,
german_binary,3,correlation_remover,50,LR,DP,0.744,0.1268315018315018,0.0,
german_binary,3,correlation_remover,50,LR,DP,0.736,0.0982142857142857,0.1111111111111111,
german_binary,3,correlation_remover,50,LR,DP,0.74,0.0744047619047618,0.2222222222222222,
german_binary,3,correlation_remover,50,LR,DP,0.736,0.0505952380952381,0.3333333333333333,
german_binary,3,correlation_remover,50,LR,DP,0.732,0.0267857142857143,0.4444444444444444,
german_binary,3,correlation_remover,50,LR,DP,0.732,0.0018315018315018,0.5555555555555556,
german_binary,3,correlation_remover,50,LR,DP,0.74,0.0304487179487179,0.6666666666666666,
german_binary,3,correlation_remover,50,LR,DP,0.74,0.0304487179487179,0.7777777777777777,
german_binary,3,correlation_remover,50,LR,DP,0.74,0.0304487179487179,0.8888888888888888,
german_binary,3,correlation_remover,50,LR,DP,0.74,0.0304487179487179,1.0,
german_binary,3,correlation_remover,50,LR,TPR,0.744,0.1189924724956572,0.0,
german_binary,3,correlation_remover,50,LR,TPR,0.736,0.1126230457440649,0.1111111111111111,
german_binary,3,correlation_remover,50,LR,TPR,0.74,0.0671685002895193,0.2222222222222222,
german_binary,3,correlation_remover,50,LR,TPR,0.736,0.0671685002895193,0.3333333333333333,
german_binary,3,correlation_remover,50,LR,TPR,0.732,0.0671685002895193,0.4444444444444444,
german_binary,3,correlation_remover,50,LR,TPR,0.732,0.0671685002895193,0.5555555555555556,
german_binary,3,correlation_remover,50,LR,TPR,0.74,0.0217139548349739,0.6666666666666666,
german_binary,3,correlation_remover,50,LR,TPR,0.74,0.0217139548349739,0.7777777777777777,
german_binary,3,correlation_remover,50,LR,TPR,0.74,0.0217139548349739,0.8888888888888888,
german_binary,3,correlation_remover,50,LR,TPR,0.74,0.0217139548349739,1.0,
german_binary,3,correlation_remover,50,LR,FPR,0.744,0.0117647058823529,0.0,
german_binary,3,correlation_remover,50,LR,FPR,0.736,0.0617647058823529,0.1111111111111111,
german_binary,3,correlation_remover,50,LR,FPR,0.74,0.0617647058823529,0.2222222222222222,
german_binary,3,correlation_remover,50,LR,FPR,0.736,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,50,LR,FPR,0.732,0.1617647058823529,0.4444444444444444,
german_binary,3,correlation_remover,50,LR,FPR,0.732,0.2313725490196079,0.5555555555555556,
german_binary,3,correlation_remover,50,LR,FPR,0.74,0.2509803921568627,0.6666666666666666,
german_binary,3,correlation_remover,50,LR,FPR,0.74,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,50,LR,FPR,0.74,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,50,LR,FPR,0.74,0.2509803921568627,1.0,
german_binary,3,correlation_remover,50,LR,EO,0.744,0.1189924724956572,0.0,
german_binary,3,correlation_remover,50,LR,EO,0.736,0.1126230457440649,0.1111111111111111,
german_binary,3,correlation_remover,50,LR,EO,0.74,0.0671685002895193,0.2222222222222222,
german_binary,3,correlation_remover,50,LR,EO,0.736,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,50,LR,EO,0.732,0.1617647058823529,0.4444444444444444,
german_binary,3,correlation_remover,50,LR,EO,0.732,0.2313725490196079,0.5555555555555556,
german_binary,3,correlation_remover,50,LR,EO,0.74,0.2509803921568627,0.6666666666666666,
german_binary,3,correlation_remover,50,LR,EO,0.74,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,50,LR,EO,0.74,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,50,LR,EO,0.74,0.2509803921568627,1.0,
german_binary,3,correlation_remover,50,DT,DP,0.676,0.0542582417582416,0.0,
german_binary,3,correlation_remover,50,DT,DP,0.64,0.1449175824175824,0.1111111111111111,
german_binary,3,correlation_remover,50,DT,DP,0.644,0.1497252747252747,0.2222222222222222,
german_binary,3,correlation_remover,50,DT,DP,0.64,0.1449175824175824,0.3333333333333333,
german_binary,3,correlation_remover,50,DT,DP,0.64,0.1449175824175824,0.4444444444444444,
german_binary,3,correlation_remover,50,DT,DP,0.64,0.1449175824175824,0.5555555555555556,
german_binary,3,correlation_remover,50,DT,DP,0.644,0.1497252747252747,0.6666666666666666,
german_binary,3,correlation_remover,50,DT,DP,0.64,0.1449175824175824,0.7777777777777777,
german_binary,3,correlation_remover,50,DT,DP,0.64,0.1449175824175824,0.8888888888888888,
german_binary,3,correlation_remover,50,DT,DP,0.64,0.1449175824175824,1.0,
german_binary,3,correlation_remover,50,DT,TPR,0.676,0.0306890561667632,0.0,
german_binary,3,correlation_remover,50,DT,TPR,0.64,0.1606832657788072,0.1111111111111111,
german_binary,3,correlation_remover,50,DT,TPR,0.644,0.1670526925303995,0.2222222222222222,
german_binary,3,correlation_remover,50,DT,TPR,0.64,0.1606832657788072,0.3333333333333333,
german_binary,3,correlation_remover,50,DT,TPR,0.64,0.1606832657788072,0.4444444444444444,
german_binary,3,correlation_remover,50,DT,TPR,0.64,0.1606832657788072,0.5555555555555556,
german_binary,3,correlation_remover,50,DT,TPR,0.644,0.1670526925303995,0.6666666666666666,
german_binary,3,correlation_remover,50,DT,TPR,0.64,0.1606832657788072,0.7777777777777777,
german_binary,3,correlation_remover,50,DT,TPR,0.64,0.1606832657788072,0.8888888888888888,
german_binary,3,correlation_remover,50,DT,TPR,0.64,0.1606832657788072,1.0,
german_binary,3,correlation_remover,50,DT,FPR,0.676,0.0401960784313726,0.0,
german_binary,3,correlation_remover,50,DT,FPR,0.64,0.0578431372549018,0.1111111111111111,
german_binary,3,correlation_remover,50,DT,FPR,0.644,0.0578431372549018,0.2222222222222222,
german_binary,3,correlation_remover,50,DT,FPR,0.64,0.0578431372549018,0.3333333333333333,
german_binary,3,correlation_remover,50,DT,FPR,0.64,0.0578431372549018,0.4444444444444444,
german_binary,3,correlation_remover,50,DT,FPR,0.64,0.0578431372549018,0.5555555555555556,
german_binary,3,correlation_remover,50,DT,FPR,0.644,0.0578431372549018,0.6666666666666666,
german_binary,3,correlation_remover,50,DT,FPR,0.64,0.0578431372549018,0.7777777777777777,
german_binary,3,correlation_remover,50,DT,FPR,0.64,0.0578431372549018,0.8888888888888888,
german_binary,3,correlation_remover,50,DT,FPR,0.64,0.0578431372549018,1.0,
german_binary,3,correlation_remover,50,DT,EO,0.676,0.0401960784313726,0.0,
german_binary,3,correlation_remover,50,DT,EO,0.64,0.1606832657788072,0.1111111111111111,
german_binary,3,correlation_remover,50,DT,EO,0.644,0.1670526925303995,0.2222222222222222,
german_binary,3,correlation_remover,50,DT,EO,0.64,0.1606832657788072,0.3333333333333333,
german_binary,3,correlation_remover,50,DT,EO,0.64,0.1606832657788072,0.4444444444444444,
german_binary,3,correlation_remover,50,DT,EO,0.64,0.1606832657788072,0.5555555555555556,
german_binary,3,correlation_remover,50,DT,EO,0.644,0.1670526925303995,0.6666666666666666,
german_binary,3,correlation_remover,50,DT,EO,0.64,0.1606832657788072,0.7777777777777777,
german_binary,3,correlation_remover,50,DT,EO,0.64,0.1606832657788072,0.8888888888888888,
german_binary,3,correlation_remover,50,DT,EO,0.64,0.1606832657788072,1.0,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.0698260073260074,0.0,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.0698260073260074,0.1111111111111111,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.0698260073260074,0.2222222222222222,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.0698260073260074,0.3333333333333333,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.0698260073260074,0.4444444444444444,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.0698260073260074,0.5555555555555556,
german_binary,3,correlation_remover,50,SVM,DP,0.756,0.0364010989010988,0.6666666666666666,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.012591575091575,0.7777777777777777,
german_binary,3,correlation_remover,50,SVM,DP,0.748,0.0077838827838827,0.8888888888888888,
german_binary,3,correlation_remover,50,SVM,DP,0.752,0.016025641025641,1.0,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.0926462072958888,0.0,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.0926462072958888,0.1111111111111111,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.0926462072958888,0.2222222222222222,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.0926462072958888,0.3333333333333333,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.0926462072958888,0.4444444444444444,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.0926462072958888,0.5555555555555556,
german_binary,3,correlation_remover,50,SVM,TPR,0.756,0.0926462072958888,0.6666666666666666,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.0926462072958888,0.7777777777777777,
german_binary,3,correlation_remover,50,SVM,TPR,0.748,0.0862767805442964,0.8888888888888888,
german_binary,3,correlation_remover,50,SVM,TPR,0.752,0.040822235089751,1.0,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.1117647058823528,0.0,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.1117647058823528,0.1111111111111111,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.1117647058823528,0.2222222222222222,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.1117647058823528,0.4444444444444444,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.1117647058823528,0.5555555555555556,
german_binary,3,correlation_remover,50,SVM,FPR,0.756,0.2009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,50,SVM,FPR,0.748,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,50,SVM,FPR,0.752,0.2509803921568627,1.0,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.1117647058823528,0.0,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.1117647058823528,0.1111111111111111,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.1117647058823528,0.2222222222222222,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.1117647058823528,0.3333333333333333,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.1117647058823528,0.4444444444444444,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.1117647058823528,0.5555555555555556,
german_binary,3,correlation_remover,50,SVM,EO,0.756,0.2009803921568627,0.6666666666666666,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.2509803921568627,0.7777777777777777,
german_binary,3,correlation_remover,50,SVM,EO,0.748,0.2509803921568627,0.8888888888888888,
german_binary,3,correlation_remover,50,SVM,EO,0.752,0.2509803921568627,1.0,
german_binary,3,correlation_remover,50,MLP,DP,0.748,0.0167124542124541,0.0,
german_binary,3,correlation_remover,50,MLP,DP,0.748,0.0070970695970695,0.1111111111111111,
german_binary,3,correlation_remover,50,MLP,DP,0.752,0.0070970695970695,0.2222222222222222,
german_binary,3,correlation_remover,50,MLP,DP,0.74,0.0119047619047618,0.3333333333333333,
german_binary,3,correlation_remover,50,MLP,DP,0.74,0.0215201465201464,0.4444444444444444,
german_binary,3,correlation_remover,50,MLP,DP,0.736,0.0167124542124541,0.5555555555555556,
german_binary,3,correlation_remover,50,MLP,DP,0.732,0.0215201465201464,0.6666666666666666,
german_binary,3,correlation_remover,50,MLP,DP,0.728,0.0453296703296702,0.7777777777777777,
german_binary,3,correlation_remover,50,MLP,DP,0.74,0.0501373626373625,0.8888888888888888,
german_binary,3,correlation_remover,50,MLP,DP,0.732,0.0405219780219779,1.0,
german_binary,3,correlation_remover,50,MLP,TPR,0.748,0.0353213665315575,0.0,
german_binary,3,correlation_remover,50,MLP,TPR,0.748,0.0289519397799652,0.1111111111111111,
german_binary,3,correlation_remover,50,MLP,TPR,0.752,0.0416907932831499,0.2222222222222222,
german_binary,3,correlation_remover,50,MLP,TPR,0.74,0.0289519397799652,0.3333333333333333,
german_binary,3,correlation_remover,50,MLP,TPR,0.74,0.0225825130283728,0.4444444444444444,
german_binary,3,correlation_remover,50,MLP,TPR,0.736,0.0225825130283728,0.5555555555555556,
german_binary,3,correlation_remover,50,MLP,TPR,0.732,0.0162130862767805,0.6666666666666666,
