dataset,epsilon,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,acc_tr_post,disc_tr_post,acc_te_post,disc_te_post
5,0.2,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.2,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.2,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.25,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.25,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.25,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.3,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.3,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.3,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.35,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.35,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.35,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.4,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.4,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.4,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.45,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.45,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.45,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.5,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.5,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.5,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.55,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.55,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.55,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.6,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.6,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.6,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.65,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.65,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.65,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.7,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.7,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.7,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.75,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.75,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.75,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.8,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.8,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.8,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.85,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.85,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.85,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,0.9,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,0.9,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,0.9,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
5,75,1,70.06,-0.0001024,69.478,-0.0004481,70.06,-0.0001024,69.478,-0.0004481
5,75,2,70.659,-0.0001024,71.084,-0.0004481,70.659,-0.0001024,71.084,-0.0004481
5,75,3,73.653,-0.0001024,68.273,-0.0004481,73.653,-0.0001024,68.273,-0.0004481
