approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,compas_enc.csv,PE,0.01,3101,1,0,10800,2,1691,0.545307965,0,43,116.5246475,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,PE,0.05,3101,1,0,10800,2,1691,0.545307965,0,62,125.1964178,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,PE,0.15,3101,1,0,10800,2,1691,0.545307965,0,91,121.5014772,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,PE,0.1,3101,1,0,10800,2,1691,0.545307965,0,59,139.6489346,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,PE,0.25,3101,1,0,10800,2,1964,0.633344083,0,37,128.9289277,0.644847699,0.62434555,1,0.331754658,0.4,0.211919699,0.451807229,0.393410853,0.193926411,1,1,0.714285714,0.80952381,1,0.462962963,0.25,0.142857143,0.150997151,1,0.888888889,0.391304348,1,0.888888889,0.391304348
FlowOCT,compas_enc.csv,PE,0.2,3101,1,0,10800,2,1812,0.584327636,0,68,125.7955377,0.585871679,0.568717277,1,0.331754658,0.198727545,0.211919699,0.2,0.393410853,0.2,1,1,0.714285714,0.5,1,0.5,0.168181818,0.158536585,0.150997151,0.666666667,0.333333333,0.5,0.666666667,0.333333333,0.5
FlowOCT,compas_enc.csv,PE,0.35,3101,1,0,10800,2,1964,0.633344083,0,49,114.4029975,0.644847699,0.62434555,1,0.331754658,0.4,0.211919699,0.451807229,0.393410853,0.193926411,1,1,0.714285714,0.80952381,1,0.462962963,0.25,0.142857143,0.150997151,1,0.888888889,0.391304348,1,0.888888889,0.391304348
FlowOCT,compas_enc.csv,PE,0.3,3101,1,0,10800,2,1964,0.633344083,0,44,91.99875975,0.644847699,0.62434555,1,0.331754658,0.4,0.211919699,0.451807229,0.393410853,0.193926411,1,1,0.714285714,0.80952381,1,0.462962963,0.25,0.142857143,0.150997151,1,0.888888889,0.391304348,1,0.888888889,0.391304348
FlowOCT,compas_enc.csv,PE,0.45,3101,1,0,10800,2,2028,0.653982586,0,39,93.03701186,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,PE,0.4,3101,1,0,10800,2,1964,0.633344083,0,37,103.5239837,0.644847699,0.62434555,1,0.331754658,0.4,0.211919699,0.451807229,0.393410853,0.193926411,1,1,0.714285714,0.80952381,1,0.462962963,0.25,0.142857143,0.150997151,1,0.888888889,0.391304348,1,0.888888889,0.391304348
FlowOCT,compas_enc.csv,PE,0.55,3101,1,0,10800,2,2028,0.653982586,0,47,103.4746757,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,PE,0.5,3101,1,0,10800,2,2028,0.653982586,0,35,137.7874184,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,PE,0.6,3101,1,0,10800,2,2028,0.653982586,0,45,91.28386521,0.6830849,0.651832461,1,0.331754658,0.4125,0.211919699,0.407234962,0.393410853,0.8,1,1,0.714285714,0.556701031,1,1,0.423076923,0.416452442,1,0.649122807,0.642857143,0.692307692,0.649122807,0.642857143,1
FlowOCT,compas_enc.csv,SP,0.01,3101,1,0,10800,2,1691,0.545307965,0,37,394.0012593,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,SP,0.05,3101,1,0,10800,2,1691,0.545307965,0,56,302.9624629,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,SP,0.15,3101,1,0,10800,2,1691,0.545307965,0,63,206.6171451,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,SP,0.1,3101,1,0,10800,2,1691,0.545307965,0,62,348.5256517,0.556707712,0.532068063,1,0.331754658,0,0.211919699,0,0.393410853,0,1,0,0.714285714,0,1,0,0,0,0,0,0,0,0,0,0
