sample,fair bound,depth,acc_tr_pre,disc_tr_pre,acc_te_pre,disc_te_pre,train acc,sp train pred,test acc,sp test pred
4,0.7,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.7,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.7,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.75,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.75,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.75,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.8,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.8,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.8,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.85,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.85,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.85,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
4,0.9,1,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.9,2,75.056,-0.13021,75.046,-0.14426,75.056,-0.13021,75.046,-0.14426
4,0.9,3,75.111,-0.1442,74.823,-0.15501,75.111,-0.1442,74.823,-0.15501
5,0.01,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.01,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.01,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.05,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.05,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.05,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.1,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.1,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.1,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.15,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.15,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.15,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.2,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.2,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.2,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.25,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.25,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.25,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.3,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.3,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.3,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.35,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.35,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.35,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.4,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.4,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.4,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.45,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.45,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.45,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.5,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.5,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.5,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.55,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.55,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.55,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.6,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.6,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.6,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.65,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.65,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.65,3,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.7,1,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
5,0.7,2,74.736,-2.37E-06,75.144,-9.65E-09,74.736,-2.37E-06,75.144,-9.65E-09
