approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,german_enc.csv,CSP,0.44,502,2,0,10800,2,368,0.733067729,0,8911,956.0335271,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.45,502,2,0,10800,2,368,0.733067729,0,13774,1894.417144,0.708,0.701612903,1,0.165711308,0.144360902,0.1875,0.159722222,0.175,0.087389381,0.8,0.45,1,1,1,1,0.092105263,0.08045977,0.571428571,0.206666667,0.159139785,0.131141553,0.206666667,0.159139785,0.571428571
FlowOCT,german_enc.csv,CSP,0.46,502,2,0,10800,2,368,0.733067729,0,9633,1753.690951,0.708,0.701612903,1,0.165711308,0.144360902,0.1875,0.159722222,0.175,0.087389381,0.8,0.45,1,1,1,1,0.092105263,0.08045977,0.571428571,0.206666667,0.159139785,0.131141553,0.206666667,0.159139785,0.571428571
FlowOCT,german_enc.csv,CSP,0.47,502,2,0,10800,2,368,0.733067729,0,9251,1466.965441,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.48,502,2,0,10800,2,368,0.733067729,0,10795,1452.482092,0.708,0.701612903,1,0.165711308,0.144360902,0.1875,0.159722222,0.175,0.087389381,0.8,0.45,1,1,1,1,0.092105263,0.08045977,0.571428571,0.206666667,0.159139785,0.131141553,0.206666667,0.159139785,0.571428571
FlowOCT,german_enc.csv,CSP,0.49,502,2,0,10800,2,368,0.733067729,0,8168,1302.5249,0.72,0.689516129,1,0.165711308,0.10675979,0.1875,0.083333333,0.175,0.062732919,0.8,0.45,1,1,1,1,0.15,0.138945233,0.428571429,0.206666667,0.097508126,0.131506849,0.206666667,0.138945233,0.428571429
FlowOCT,german_enc.csv,CSP,0.4,502,2,0,10800,2,368,0.733067729,0,10255,1967.55019,0.684,0.60483871,1,0.165711308,0.155810318,0.1875,0.167777778,0.175,0.165929204,0.8,0.223809524,1,0.173126615,1,0.257142857,0.456140351,0.254901961,0.238095238,0.23015873,0.162441315,0.226666667,0.456140351,0.254901961,0.238095238
FlowOCT,german_enc.csv,CSP,0.51,502,2,0,10800,2,369,0.735059761,0,12306,1964.296173,0.716,0.713709677,1,0.165711308,0.158646617,0.1875,0.159722222,0.175,0.089254109,0.8,0.5,1,1,1,1,0.114035088,0.08045977,0.428571429,0.206666667,0.159139785,0.164285714,0.206666667,0.159139785,0.428571429
FlowOCT,german_enc.csv,CSP,0.52,502,2,0,10800,2,369,0.735059761,0,23139,1569.796152,0.716,0.713709677,1,0.165711308,0.158646617,0.1875,0.159722222,0.175,0.089254109,0.8,0.5,1,1,1,1,0.114035088,0.08045977,0.428571429,0.206666667,0.159139785,0.164285714,0.206666667,0.159139785,0.428571429
FlowOCT,german_enc.csv,CSP,0.53,502,2,0,10800,2,369,0.735059761,0,21546,1780.928516,0.728,0.709677419,1,0.165711308,0.120300752,0.1875,0.055555556,0.175,0.036156764,0.8,0.5,1,1,1,1,0.118421053,0.138945233,0.368421053,0.206666667,0.073131094,0.145205479,0.206666667,0.138945233,0.368421053
FlowOCT,german_enc.csv,CSP,0.54,502,2,0,10800,2,369,0.735059761,0,16981,1680.600939,0.728,0.709677419,1,0.165711308,0.120300752,0.1875,0.055555556,0.175,0.036156764,0.8,0.5,1,1,1,1,0.118421053,0.138945233,0.368421053,0.206666667,0.073131094,0.145205479,0.206666667,0.138945233,0.368421053
FlowOCT,german_enc.csv,CSP,0.55,502,2,0,10800,2,369,0.735059761,0,16607,2114.469656,0.716,0.713709677,1,0.165711308,0.158646617,0.1875,0.159722222,0.175,0.089254109,0.8,0.5,1,1,1,1,0.114035088,0.08045977,0.428571429,0.206666667,0.159139785,0.164285714,0.206666667,0.159139785,0.428571429
FlowOCT,german_enc.csv,CSP,0.5,502,2,0,10800,2,369,0.735059761,0,25028,2109.642072,0.728,0.709677419,1,0.165711308,0.120300752,0.1875,0.055555556,0.175,0.036156764,0.8,0.5,1,1,1,1,0.118421053,0.138945233,0.368421053,0.206666667,0.073131094,0.145205479,0.206666667,0.138945233,0.368421053
FlowOCT,german_enc.csv,EOdds,0.01,502,2,0,10800,2,345,0.687250996,0,23333,4188.828223,0.696,0.72983871,1,0.165711308,0,0.1875,0,0.175,0,0.8,1,1,1,1,1,0,0,0,0,0,0,0,0,0
FlowOCT,german_enc.csv,EOdds,0.02,502,2,0,10800,2,347,0.69123506,0,19842,3957.800949,0.7,0.733870968,1,0.165711308,0.004950495,0.1875,0.027777778,0.175,0.010869565,0.8,1,1,1,1,1,0.01754386,0.1,0.052631579,0,0,0,0.01754386,0.1,0.052631579
FlowOCT,german_enc.csv,EOdds,0.03,502,2,0,10800,2,348,0.693227092,0,38776,5119.310944,0.692,0.725806452,1,0.165711308,0.00990099,0.1875,0.01,0.175,0.010869565,0.8,1,1,1,1,1,0.026315789,0,0,0,0.014084507,0.01369863,0.026315789,0.014084507,0.01369863
FlowOCT,german_enc.csv,EOdds,0.04,502,2,0,10800,2,353,0.703187251,0,24538,2958.959429,0.688,0.697580645,1,0.165711308,0.028400208,0.1875,0.21875,0.175,0.045786841,0.8,1,1,1,1,1,0.021929825,0.323529412,0.280701754,0.030735931,0.161290323,0.12,0.030735931,0.323529412,0.280701754
FlowOCT,german_enc.csv,EOdds,0.05,502,2,0,10800,2,367,0.731075697,0,36933,2894.661784,0.728,0.713709677,1,0.165711308,0.04738331,0.1875,0.111111111,0.175,0.130434783,0.8,1,1,0.75,1,1,0.05,0.3,0.210526316,0.046666667,0.042253521,0.109589041,0.05,0.3,0.210526316
FlowOCT,german_enc.csv,EOdds,0.06,502,2,0,10800,2,367,0.731075697,0,44758,3449.445631,0.728,0.713709677,1,0.165711308,0.04738331,0.1875,0.111111111,0.175,0.130434783,0.8,1,1,0.75,1,1,0.05,0.3,0.210526316,0.046666667,0.042253521,0.109589041,0.05,0.3,0.210526316
FlowOCT,german_enc.csv,EOdds,0.07,502,2,0,10800,2,368,0.733067729,0,79703,5354.126856,0.708,0.673387097,1,0.165711308,0.061750912,0.1875,0.06125,0.175,0.328571429,0.8,0.666666667,1,1,1,0.916666667,0.061403509,0.517241379,0.095238095,0.028860029,0.168075117,0.492857143,0.061403509,0.517241379,0.492857143
