approach,data,sample,fair type,fair bound,nrow,calibration_mode,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train pred,pe test pred,pe cal pred,EOpp train pred,EOpp test pred,EOpp cal pred, EOdds train pred,EOdds test pred,EOdds cal pred
FlowOCT,german_train_calibration_1.csv,1,SP,0.44,501,1,2,0,10800,2,369,0.736526946,0,104773,2312.303855,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.45,501,1,2,0,10800,2,369,0.736526946,0,102011,2580.337096,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.46,501,1,2,0,10800,2,369,0.736526946,0,138515,2902.128018,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.47,501,1,2,0,10800,2,369,0.736526946,0,95029,4112.42359,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.48,501,1,2,0,10800,2,369,0.736526946,0,95203,3368.964327,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.49,501,1,2,0,10800,2,369,0.736526946,0,177933,3488.213615,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.4,501,1,2,0,10800,2,369,0.736526946,0,107011,3184.358143,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.51,501,1,2,0,10800,2,369,0.736526946,0,113320,2936.087803,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.52,501,1,2,0,10800,2,369,0.736526946,0,136366,2931.978616,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.53,501,1,2,0,10800,2,369,0.736526946,0,131259,3047.831316,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.54,501,1,2,0,10800,2,369,0.736526946,0,127207,2210.795777,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_1.csv,1,SP,0.55,501,1,2,0,10800,2,369,0.736526946,0,126568,3122.947563,0.742971888,0.712,0.145061728,0.035802469,0.142107518,0.040051403,0.165222772,0.081683168,0.20678733,0.277777778,0.444444444,0.555555556,0.375,0.5,0.186363636,0.128229665,0.006060606,0.00811138,0.077827828,0.076341648,0.186363636,0.128229665,0.076341648
FlowOCT,german_train_calibration_1.csv,1,SP,0.5,501,1,2,0,10800,2,369,0.736526946,0,130678,3335.725036,0.714859438,0.708,0.145061728,0.046141975,0.142107518,0.020025701,0.165222772,0.062293729,0.20678733,0.19047619,0.444444444,0.888888889,0.375,0.25,0.172727273,0.046889952,0.170562771,0.011743341,0.023773774,0.024187453,0.172727273,0.046889952,0.170562771
FlowOCT,german_train_calibration_2.csv,2,None,1,501,1,2,0,10800,2,372,0.74251497,0,82100,2031.816605,0.690763052,0.708,0.145061728,0.012114198,0.142107518,0.047226387,0.165222772,0.052392739,0.20678733,0.142857143,0.444444444,0.222222222,0.375,1,0.065909091,0.038277512,0.086580087,0.016949153,0.060810811,0.06122449,0.065909091,0.060810811,0.086580087
FlowOCT,german_train_calibration_2.csv,2,SP,0.01,501,1,2,0,10800,2,365,0.728542914,0,277701,8029.258861,0.706827309,0.72,0.145061728,0.000231481,0.142107518,0.000856714,0.165222772,0.023721122,0.20678733,0.075,0.444444444,0.555555556,0.375,0.5,0.079545455,0.038277512,0.07965368,0.022154964,0.01001001,0.013605442,0.079545455,0.038277512,0.07965368
FlowOCT,german_train_calibration_2.csv,2,SP,0.02,501,1,2,0,10800,2,372,0.74251497,0,92799,3518.893243,0.690763052,0.708,0.145061728,0.012114198,0.142107518,0.047226387,0.165222772,0.052392739,0.20678733,0.142857143,0.444444444,0.222222222,0.375,1,0.065909091,0.038277512,0.086580087,0.016949153,0.060810811,0.06122449,0.065909091,0.060810811,0.086580087
