approach,data,fair type,fair bound,nrow,depth,lambda,time limit,status,obj val,train acc,gap,node count,solving time,test acc,cal acc,sample,sp train data,sp train pred,sp test data,sp test pred,sp cal data,sp cal pred,csp train data,csp train pred,csp test data,csp test pred,csp cal data,csp cal pred,pe train data,pe train pred,pe test data,pe test pred,pe cal data,pe cal pred,EOpp train data,EOpp train pred,EOpp test data,EOpp test pred,EOpp cal data,EOpp cal pred
FlowOCT,compas_enc.csv,EOdds,0.3,3101,3,0,10800,9,2234,0.72041277,38.80931065,1484,10800.97364,0.730395334,0.739528796,3,0.8,0.475915222,0.8125,0.375,0.438650612,0.313207547,0.891304348,0.5,1,1,0.571428571,0.287356322,1,0.237313433,1,0.235457064,0,0.19047619,0,0.262923351,0,0.4,0,0.583815029
FlowOCT,compas_enc.csv,EOdds,0.45,3101,3,0,10800,9,2231,0.71944534,38.99596593,240,10801.57494,0.733635774,0.744764398,3,0.8,0.383429672,0.8125,0.300561798,0.438650612,0.262742561,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.227175081,0,0.533333333,0,0.398843931
FlowOCT,compas_enc.csv,EOdds,0.4,3101,3,0,10800,9,2241,0.722670106,38.37572512,2515,10801.7804,0.732987686,0.745418848,3,0.8,0.533063428,0.8125,0.406726181,0.438650612,0.398949458,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.363538717,0,0.533333333,0,0.7
FlowOCT,compas_enc.csv,EOdds,0.55,3101,3,0,10800,9,2238,0.721702677,38.56121537,2823,10800.96566,0.734931951,0.748036649,3,0.8,0.39206498,0.8125,0.309455078,0.438650612,0.279723694,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.227175081,0,0.533333333,0,0.456647399
FlowOCT,compas_enc.csv,EOdds,0.5,3101,3,0,10800,9,2241,0.722670106,38.37572512,3227,10800.41124,0.732987686,0.745418848,3,0.8,0.533063428,0.8125,0.406726181,0.438650612,0.398949458,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.363538717,0,0.533333333,0,0.7
FlowOCT,compas_enc.csv,EOdds,0.6,3101,3,0,10800,9,2234,0.72041277,38.80931065,1689,10800.40186,0.737524303,0.746727749,3,0.8,0.403311465,0.8125,0.317360217,0.438650612,0.287270863,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.243217861,0,0.533333333,0,0.473988439
FlowOCT,compas_enc.csv,EOpp,0.01,3101,3,0,10800,9,1698,0.547565302,82.62661955,2870,10800.37617,0.584575502,0.551701571,3,0.8,0.005621487,0.8125,0.003745318,0.438650612,0.01164295,0.891304348,0.017274472,1,0.011811024,0.571428571,0.035433071,1,0,1,0,0,0,0,0.009667025,0,0.006818182,0,0.019650655
FlowOCT,compas_enc.csv,EOpp,0.05,3101,3,0,10800,9,1786,0.575943244,73.62821948,2443,10800.85859,0.545042126,0.57395288,3,0.8,0.7,0.8125,0.625,0.438650612,0.846153846,0.891304348,0.913043478,1,1,0.571428571,1,1,0.837313433,1,0.817174515,0,0.909090909,0,0.048128342,0,0.333333333,0,0.5
FlowOCT,compas_enc.csv,EOpp,0.15,3101,3,0,10800,9,1848,0.595936795,67.8030303,2705,10800.24644,0.626053143,0.601439791,3,0.8,0.086196127,0.8125,0.079900125,0.438650612,0.08538163,0.891304348,0.26487524,1,0.251968504,0.571428571,0.315789474,1,0.007215007,1,0.011204482,0,0.013888889,0,0.145005371,0,0.138636364,0,0.141921397
FlowOCT,compas_enc.csv,EOpp,0.1,3101,3,0,10800,9,1817,0.585940019,70.66593286,2402,10800.92719,0.552171095,0.580497382,3,0.8,0.319838057,0.8125,0.5,0.438650612,0.336206897,0.891304348,0.884526559,1,1,0.571428571,1,1,0.831343284,1,0.8033241,0,0.447368421,0,0.069518717,0,0.333333333,0,0.125
FlowOCT,compas_enc.csv,EOpp,0.25,3101,3,0,10800,9,2238,0.721702677,38.56121537,2783,10800.61788,0.733635774,0.729712042,3,0.8,0.470134875,0.8125,0.405742821,0.438650612,0.423076923,0.891304348,0.5,1,0.771653543,0.571428571,1,1,0.201492537,1,0.193905817,0,0.197368421,0,0.214795009,0,0.666666667,0,0.543352601
FlowOCT,compas_enc.csv,EOpp,0.2,3101,3,0,10800,9,2236,0.721057723,38.68515206,2408,10800.4842,0.738172391,0.75065445,3,0.8,0.40655106,0.8125,0.255984367,0.438650612,0.244099468,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.308955224,1,0.28531856,0,0.363636364,0,0.198174006,0,0.3,0,0.433526012
FlowOCT,compas_enc.csv,EOpp,0.35,3101,3,0,10800,9,2238,0.721702677,38.56121537,4750,10800.76658,0.734931951,0.748036649,3,0.8,0.39206498,0.8125,0.309455078,0.438650612,0.279723694,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.227175081,0,0.533333333,0,0.456647399
FlowOCT,compas_enc.csv,EOpp,0.3,3101,3,0,10800,9,2242,0.722992583,38.31400535,3922,10800.52003,0.739468568,0.751963351,3,0.8,0.400770713,0.8125,0.270599251,0.438650612,0.326495726,0.891304348,1,1,1,0.571428571,0.666666667,1,0.375,1,0.28531856,0,0.636363636,0,0.203544576,0,0.466666667,0,0.5
FlowOCT,compas_enc.csv,EOpp,0.45,3101,3,0,10800,9,2241,0.722670106,38.37572512,2573,10800.3399,0.73169151,0.738874346,3,0.8,0.466666667,0.8125,0.375,0.438650612,0.269230769,0.891304348,0.5,1,1,0.571428571,0.300970874,1,0.258208955,1,0.260387812,0,0.212698413,0,0.166666667,0,0.4,0,0.525
FlowOCT,compas_enc.csv,EOpp,0.4,3101,3,0,10800,9,2241,0.722670106,38.37572512,2478,10800.51007,0.732987686,0.745418848,3,0.8,0.533063428,0.8125,0.406726181,0.438650612,0.398949458,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.363538717,0,0.533333333,0,0.7
FlowOCT,compas_enc.csv,EOpp,0.55,3101,3,0,10800,9,2248,0.724927443,37.94483986,2619,10800.70759,0.733635774,0.745418848,3,0.8,0.537112011,0.8125,0.413575496,0.438650612,0.424811527,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.378690232,0,0.552380952,0,0.775
FlowOCT,compas_enc.csv,EOpp,0.5,3101,3,0,10800,9,2248,0.724927443,37.94483986,4498,10800.34466,0.733635774,0.745418848,3,0.8,0.537112011,0.8125,0.413575496,0.438650612,0.424811527,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.378690232,0,0.552380952,0,0.775
FlowOCT,compas_enc.csv,EOpp,0.6,3101,3,0,10800,9,2242,0.722992583,38.31400535,10096,10800.63577,0.732339598,0.736910995,3,0.8,0.8,0.8125,0.875,0.438650612,0.769230769,0.891304348,1,1,1,0.571428571,1,1,0.258208955,1,0.260387812,0,0.909090909,0,0.5,0,0.666666667,0,0.525
FlowOCT,compas_enc.csv,None,1,3101,3,0,10800,2,2253,0.726539826,0,722109,7707.284886,0.737524303,0.74934555,3,0.8,0.666666667,0.8125,0.375,0.438650612,0.279245283,0.891304348,1,1,1,0.571428571,0.300970874,1,0.226865672,1,0.218836565,0,0.174603175,0,0.666666667,0,0.333333333,0,0.531791908
FlowOCT,compas_enc.csv,PE,0.01,3101,3,0,10800,2,1929,0.622057401,0,39398,7495.073226,0.650032404,0.633507853,3,0.8,0.333333333,0.8125,0.131086142,0.438650612,0.137128072,0.891304348,1,1,0.476190476,0.571428571,0.684210526,1,0.008955224,1,0.036036036,0,0.052631579,0,0.333333333,0,0.225,0,0.227074236
FlowOCT,compas_enc.csv,PE,0.05,3101,3,0,10800,9,1989,0.641405998,11.86525892,30657,10800.92905,0.664938432,0.64986911,3,0.8,0.333333333,0.8125,0.187265918,0.438650612,0.18240621,0.891304348,1,1,0.456692913,0.571428571,0.578947368,1,0.047761194,1,0.076923077,0,0.041666667,0,0.333333333,0,0.293181818,0,0.333333333
FlowOCT,compas_enc.csv,PE,0.15,3101,3,0,10800,9,2168,0.699129313,40.82103321,4071,10800.41262,0.711600778,0.712041885,3,0.8,1,0.8125,0.375,0.438650612,0.756410256,0.891304348,1,1,1,0.571428571,1,1,0.147761194,1,0.127423823,0,1,0,1,0,0.224608501,0,0.290944123
FlowOCT,compas_enc.csv,PE,0.1,3101,3,0,10800,9,2081,0.671073847,27.9673234,17352,10800.46957,0.69669475,0.695680628,3,0.8,0.333333333,0.8125,1,0.438650612,0.588888889,0.891304348,0.848484848,1,1,0.571428571,1,1,0.098507463,1,0.085872576,0,0.958333333,0,0.393048128,0,1,0,0.277777778
FlowOCT,compas_enc.csv,PE,0.25,3101,3,0,10800,9,2240,0.72234763,38.4375,3415,10800.72462,0.735580039,0.744764398,3,0.8,1,0.8125,0.875,0.438650612,0.8,0.891304348,1,1,1,0.571428571,1,1,0.205970149,1,0.193905817,0,0.915966387,0,1,0,0.666666667,0,0.560693642
FlowOCT,compas_enc.csv,PE,0.2,3101,3,0,10800,9,2229,0.718800387,39.12068192,4345,10800.20158,0.736876215,0.741492147,3,0.8,1,0.8125,0.875,0.438650612,0.803773585,0.891304348,1,1,1,0.571428571,1,1,0.195522388,1,0.174515235,0,0.921568627,0,1,0,0.666666667,0,0.560693642
FlowOCT,compas_enc.csv,PE,0.35,3101,3,0,10800,9,2247,0.724604966,38.00623053,3634,10800.84077,0.738172391,0.75065445,3,0.8,0.9,0.8125,0.876712329,0.438650612,0.853448276,0.891304348,1,1,1,0.571428571,1,1,0.308955224,1,0.28531856,0,0.934210526,0,1,0,0.714285714,0,0.7
FlowOCT,compas_enc.csv,PE,0.3,3101,3,0,10800,9,2249.000001,0.725249919,37.88350373,4937,10800.75808,0.736876215,0.748691099,3,0.8,0.666666667,0.8125,0.375,0.438650612,0.279245283,0.891304348,1,1,1,0.571428571,0.300970874,1,0.226865672,1,0.218836565,0,0.174603175,0,0.666666667,0,0.333333333,0,0.531791908
FlowOCT,compas_enc.csv,PE,0.45,3101,3,0,10800,9,2252,0.726217349,37.69982238,2987,10801.04223,0.741412832,0.757853403,3,0.8,0.666666667,0.8125,0.520599251,0.438650612,0.38690417,0.891304348,1,1,1,0.571428571,0.402912621,1,0.308955224,1,0.28531856,0,0.238095238,0,0.703544576,0,0.8,0,0.5
FlowOCT,compas_enc.csv,PE,0.4,3101,3,0,10800,9,2253,0.726539826,37.63870395,2798,10800.23263,0.737524303,0.74934555,3,0.8,0.666666667,0.8125,0.375,0.438650612,0.279245283,0.891304348,1,1,1,0.571428571,0.300970874,1,0.226865672,1,0.218836565,0,0.174603175,0,0.666666667,0,0.333333333,0,0.531791908
FlowOCT,compas_enc.csv,PE,0.55,3101,3,0,10800,9,2253,0.726539826,37.63870395,2637,10800.67644,0.737524303,0.74934555,3,0.8,0.666666667,0.8125,0.375,0.438650612,0.279245283,0.891304348,1,1,1,0.571428571,0.300970874,1,0.226865672,1,0.218836565,0,0.174603175,0,0.666666667,0,0.333333333,0,0.531791908
FlowOCT,compas_enc.csv,PE,0.5,3101,3,0,10800,9,2244,0.723637536,38.19073084,3528,10800.47144,0.740116656,0.753272251,3,0.8,0.9,0.8125,0.75,0.438650612,0.711111111,0.891304348,1,1,1,0.571428571,1,1,0.308955224,1,0.28531856,0,0.834733894,0,1,0,0.666666667,0,0.433526012
FlowOCT,compas_enc.csv,PE,0.6,3101,3,0,10800,9,2247,0.724604966,38.00623053,2469,10800.78919,0.738172391,0.75065445,3,0.8,0.9,0.8125,0.876712329,0.438650612,0.853448276,0.891304348,1,1,1,0.571428571,1,1,0.308955224,1,0.28531856,0,0.934210526,0,1,0,0.714285714,0,0.7
FlowOCT,compas_enc.csv,SP,0.01,3101,3,0,10800,9,1705,0.549822638,0.703812317,49,10800.55205,0.585871679,0.553010471,3,0.8,0.006246096,0.8125,0.004993758,0.438650612,0.012936611,0.891304348,0.047619048,1,0.015748031,0.571428571,0.039370079,1,0,1,0,0,0,0,0.027027027,0,0.009090909,0,0.021834061
FlowOCT,compas_enc.csv,SP,0.05,3101,3,0,10800,9,1970,0.635278942,41.26903553,170,10800.94768,0.649384316,0.652486911,3,0.8,0.045883941,0.8125,0.5,0.438650612,0.182360743,0.891304348,0.5,1,1,0.571428571,0.287356322,1,0.25974026,1,0.246153846,0,0.328947368,0,0.18018018,0,0.533333333,0,0.316666667
FlowOCT,compas_enc.csv,SP,0.15,3101,3,0,10800,9,2037,0.656884876,43.93716249,227,10801.15988,0.650680493,0.621727749,3,0.8,0.113491568,0.8125,0.650684932,0.438650612,0.346153846,0.891304348,1,1,1,0.571428571,0.857142857,1,0.295815296,1,0.323076923,0,0.909090909,0,0.666666667,0,0.518181818,0,0.666666667
FlowOCT,compas_enc.csv,SP,0.1,3101,3,0,10800,9,1688,0.544340535,69.2535545,64,10800.43492,0.582631238,0.545811518,3,0.8,0,0.8125,0,0.438650612,0,0.891304348,0,1,0,0.571428571,0,1,0,1,0,0,0,0,0,0,0,0,0
FlowOCT,compas_enc.csv,SP,0.25,3101,3,0,10800,9,2056,0.663011932,48.92996109,111,10802.86938,0.664290343,0.669502618,3,0.8,0.219973009,0.8125,0.404109589,0.438650612,0.366666667,0.891304348,0.238636364,1,1,0.571428571,0.5,1,0.25,1,0.2,0,0.120634921,0,0.166666667,0,0.733333333,0,0.75
FlowOCT,compas_enc.csv,SP,0.2,3101,3,0,10800,9,2079,0.670428894,44.63684464,111,10800.88007,0.681140635,0.693062827,3,0.8,0.199730094,0.8125,0.5,0.438650612,0.179487179,0.891304348,0.619047619,1,1,0.571428571,0.75,1,0.146268657,1,0.230769231,0,0.138888889,0,0.243749097,0,0.5,0,0.366666667
FlowOCT,compas_enc.csv,SP,0.35,3101,3,0,10800,9,2230,0.719122864,38.83408072,931,10800.93842,0.733635774,0.744109948,3,0.8,0.282034711,0.8125,0.300561798,0.438650612,0.262742561,0.891304348,1,1,1,0.571428571,0.5,1,0.340298507,1,0.326869806,0,0.276190476,0,0.393841747,0,0.533333333,0,0.398843931
FlowOCT,compas_enc.csv,SP,0.3,3101,3,0,10800,9,2238,0.721702677,37.75692583,167,10804.06288,0.735580039,0.746727749,3,0.8,0.298065227,0.8125,0.300561798,0.438650612,0.262742561,0.891304348,0.3926097,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.393841747,0,0.533333333,0,0.398843931
FlowOCT,compas_enc.csv,SP,0.45,3101,3,0,10800,9,2243,0.72331506,38.16317432,861,10800.72153,0.73882048,0.754581152,3,0.8,0.338413492,0.8125,0.259729686,0.438650612,0.309981093,0.891304348,1,1,1,0.571428571,1,1,0.308955224,1,0.4,0,0.238095238,0,0.370211242,0,0.466666667,0,0.248908297
FlowOCT,compas_enc.csv,SP,0.4,3101,3,0,10800,9,2239,0.722025153,38.41000447,2580,10800.52828,0.735580039,0.746727749,3,0.8,0.399460189,0.8125,0.300561798,0.438650612,0.262742561,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.227175081,0,0.533333333,0,0.398843931
FlowOCT,compas_enc.csv,SP,0.55,3101,3,0,10800,9,2209,0.712350855,40.33499321,169,10800.91098,0.732339598,0.72513089,3,0.8,0.371580262,0.8125,0.445692884,0.438650612,0.228480446,0.891304348,0.712092131,1,0.669291339,0.571428571,0.842105263,1,0.258208955,1,0.221606648,0,0.212698413,0,0.648648649,0,0.666666667,0,0.222222222
FlowOCT,compas_enc.csv,SP,0.5,3101,3,0,10800,9,2231,0.71944534,38.95114299,1051,10800.82675,0.733635774,0.744764398,3,0.8,0.383429672,0.8125,0.300561798,0.438650612,0.262742561,0.891304348,0.5,1,1,0.571428571,0.402912621,1,0.340298507,1,0.326869806,0,0.276190476,0,0.227175081,0,0.533333333,0,0.398843931
FlowOCT,compas_enc.csv,SP,0.6,3101,3,0,10800,9,2243,0.72331506,38.20775747,111,10802.57802,0.739468568,0.755235602,3,0.8,0.566666667,0.8125,0.270599251,0.438650612,0.251861435,0.891304348,1,1,1,0.571428571,0.402912621,1,0.308955224,1,0.28531856,0,0.272727273,0,0.703544576,0,0.466666667,0,0.433526012
FlowOCT,compas_enc.csv,CSP,0.01,3101,1,0,10800,2,2128,0.686230248,0,0,35.40083885,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.05,3101,1,0,10800,2,2128,0.686230248,0,1,44.83551669,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.15,3101,1,0,10800,2,2128,0.686230248,0,1,45.01986217,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.1,3101,1,0,10800,2,2128,0.686230248,0,1,48.99996948,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.25,3101,1,0,10800,2,2128,0.686230248,0,1,47.11512876,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.2,3101,1,0,10800,2,2128,0.686230248,0,1,48.35490203,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.35,3101,1,0,10800,2,2128,0.686230248,0,1,61.25380206,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.3,3101,1,0,10800,2,2128,0.686230248,0,1,35.24960113,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.45,3101,1,0,10800,2,2128,0.686230248,0,1,80.78426814,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.4,3101,1,0,10800,2,2128,0.686230248,0,1,64.08844137,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.55,3101,1,0,10800,2,2128,0.686230248,0,1,66.50435972,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.5,3101,1,0,10800,2,2128,0.686230248,0,1,57.54610443,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,CSP,0.6,3101,1,0,10800,2,2128,0.686230248,0,1,46.67878556,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.01,3101,1,0,10800,2,1764,0.568848758,0,53,169.9884298,0.535320804,0.544502618,4,0.56043956,0.000632511,0.765306122,0,0.350114943,0,1,0.001992032,1,0,1,0,1.11E-16,0,1,0,0,0,0,0.001127396,0,0,0,0
FlowOCT,compas_enc.csv,EOdds,0.05,3101,1,0,10800,2,1778,0.573363431,0,42,194.2461026,0.540505509,0.55104712,4,0.56043956,0.006957622,0.765306122,0.007556675,0.350114943,0.00875,1,0.058823529,1,0.023255814,1,0.047619048,1.11E-16,0,1,0,0,0,0,0.037037037,0,0.012552301,0,0.028571429
FlowOCT,compas_enc.csv,EOdds,0.15,3101,1,0,10800,2,1815,0.585295066,0,42,113.2006783,0.547634478,0.564136126,4,0.56043956,0.029095509,0.765306122,0.5,0.350114943,0.0325,1,0.117647059,1,1,1,0.142857143,1.11E-16,0.004926108,1,0.013333333,0,0.014925373,0,0.074074074,0,0.5,0,0.085714286
FlowOCT,compas_enc.csv,EOdds,0.1,3101,1,0,10800,2,1815,0.585295066,0,47,241.1378906,0.547634478,0.564136126,4,0.56043956,0.029095509,0.765306122,0.5,0.350114943,0.0325,1,0.117647059,1,1,1,0.142857143,1.11E-16,0.004926108,1,0.013333333,0,0.014925373,0,0.074074074,0,0.5,0,0.085714286
FlowOCT,compas_enc.csv,EOdds,0.25,3101,1,0,10800,2,2128,0.686230248,0,39,154.9762444,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.2,3101,1,0,10800,2,1875,0.604643663,0,49,180.2772238,0.566429034,0.586387435,4,0.56043956,0.142857143,0.765306122,0.5,0.350114943,0.0725,1,0.5,1,1,1,0.285714286,1.11E-16,0.004926108,1,0.025316456,0,0.014925373,0,0.2,0,0.5,0,0.171428571
FlowOCT,compas_enc.csv,EOdds,0.35,3101,1,0,10800,2,2128,0.686230248,0,38,128.0052412,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.3,3101,1,0,10800,2,2128,0.686230248,0,31,101.5314221,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.45,3101,1,0,10800,2,2128,0.686230248,0,31,97.77761579,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.4,3101,1,0,10800,2,2128,0.686230248,0,35,119.3678665,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.55,3101,1,0,10800,2,2128,0.686230248,0,37,109.0606713,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.5,3101,1,0,10800,2,2128,0.686230248,0,39,112.3795223,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOdds,0.6,3101,1,0,10800,2,2128,0.686230248,0,39,101.7697573,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOpp,0.01,3101,1,0,10800,2,1764,0.568848758,0,51,72.07832861,0.535320804,0.544502618,4,0.56043956,0.000632511,0.765306122,0,0.350114943,0,1,0.001992032,1,0,1,0,1.11E-16,0,1,0,0,0,0,0.001127396,0,0,0,0
FlowOCT,compas_enc.csv,EOpp,0.05,3101,1,0,10800,2,1778,0.573363431,0,64,64.49077058,0.540505509,0.55104712,4,0.56043956,0.006957622,0.765306122,0.007556675,0.350114943,0.00875,1,0.058823529,1,0.023255814,1,0.047619048,1.11E-16,0,1,0,0,0,0,0.037037037,0,0.012552301,0,0.028571429
FlowOCT,compas_enc.csv,EOpp,0.15,3101,1,0,10800,2,1815,0.585295066,0,63,73.4351089,0.547634478,0.564136126,4,0.56043956,0.029095509,0.765306122,0.5,0.350114943,0.0325,1,0.117647059,1,1,1,0.142857143,1.11E-16,0.004926108,1,0.013333333,0,0.014925373,0,0.074074074,0,0.5,0,0.085714286
FlowOCT,compas_enc.csv,EOpp,0.1,3101,1,0,10800,2,1815,0.585295066,0,55,56.48543096,0.547634478,0.564136126,4,0.56043956,0.029095509,0.765306122,0.5,0.350114943,0.0325,1,0.117647059,1,1,1,0.142857143,1.11E-16,0.004926108,1,0.013333333,0,0.014925373,0,0.074074074,0,0.5,0,0.085714286
FlowOCT,compas_enc.csv,EOpp,0.25,3101,1,0,10800,2,2128,0.686230248,0,34,30.50264382,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOpp,0.2,3101,1,0,10800,2,1875,0.604643663,0,69,60.52425313,0.566429034,0.586387435,4,0.56043956,0.142857143,0.765306122,0.5,0.350114943,0.0725,1,0.5,1,1,1,0.285714286,1.11E-16,0.004926108,1,0.025316456,0,0.014925373,0,0.2,0,0.5,0,0.171428571
FlowOCT,compas_enc.csv,EOpp,0.35,3101,1,0,10800,2,2128,0.686230248,0,41,38.22691989,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
FlowOCT,compas_enc.csv,EOpp,0.3,3101,1,0,10800,2,2128,0.686230248,0,39,43.66200471,0.672067401,0.678010471,4,0.56043956,0.20992562,0.765306122,0.37755102,0.350114943,0.5,1,0,1,0,1,1,1.11E-16,0.128242075,1,0.151898734,0,0.142857143,0,0.210144928,0,0.205882353,0,1
